Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,DI-S1-2,SS,0.0,2.0,0.1858040399036188,0.0785809523809523,0.0183694139939887,0.0785809523809523,0.029580641903376705,0.0824980333443297,0.0,0.013583421707153298,0.013606214523315402
Active Max,DI-S1-2,SS,0.0,2.0,0.21424550183529617,0.1795703405714241,0.3207221509551764,0.1795703405714241,0.1804415199570271,0.12294723439718332,0.0,0.11718797683715816,0.015346527099609339
Active Mean,DI-S1-2,SS,0.0,2.0,0.2062737856644222,0.1669423921809541,0.2999745943121313,0.1669423921809541,0.1664483101926132,0.1141197942723327,0.0,0.1257177352905273,0.01709227561950678
Active Min,DI-S1-2,SS,0.0,2.0,0.21871551782376647,0.1724813875862383,0.3585107410135328,0.1724813875862383,0.1794008622353103,0.1276293675258187,0.0,0.10694317817687984,0.0188714981079101
Active Std,DI-S1-2,SS,0.0,2.0,0.1599522597788636,0.1006671408302503,0.1595040758302361,0.1006671408302503,0.081153812868473,0.0584432365472433,0.0,0.08664340972900388,0.0140647888183593
Bwd Blk Rate Avg,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.0062488079071044604,0.01061873435974116
Bwd Byts/b Avg,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.00312724113464354,0.011296796798705998
Bwd Header Len,DI-S1-2,SS,0.0,2.0,0.42129619204179514,0.3977181175619576,0.4368846458022596,0.3977181175619576,0.3479059068651193,0.3675481105675499,0.0,0.03778042793273922,0.01657023429870602
Bwd IAT Max,DI-S1-2,SS,0.0,2.0,0.3745805841421397,0.41703455310877124,0.4480964226024312,0.41703455310877124,0.40819840221393855,0.3139972143808618,0.0,0.2650408744812011,0.03141784667968744
Bwd IAT Mean,DI-S1-2,SS,0.0,2.0,0.3560812484518206,0.381636340457892,0.3712155846125994,0.381636340457892,0.3553569617853525,0.2947622483744604,0.0,0.29311919212341303,0.031523704528808545
Bwd IAT Min,DI-S1-2,SS,0.0,2.0,0.3302745062715337,0.2764798208672698,0.3017522179527456,0.2764798208672698,0.2625621302392328,0.2654939035097792,0.0,0.2078511238098144,0.028131198883056603
Bwd IAT Std,DI-S1-2,SS,0.0,2.0,0.3173598756952732,0.3389289776409573,0.4543343247058257,0.3389289776409573,0.3499685208043422,0.24521733438056872,0.0,0.20458631515502926,0.03125371932983394
Bwd IAT Tot,DI-S1-2,SS,0.0,2.0,0.3419505933749183,0.347998607784603,0.3574936671427032,0.347998607784603,0.3353504420390884,0.2784772107335551,0.0,0.3112628936767578,0.03178095817565912
Bwd Pkt Len Max,DI-S1-2,SS,0.0,2.0,0.5583916950030401,0.5179697835367256,0.6888535164937174,0.5179697835367256,0.5275404939467365,0.5132771117683015,0.0,0.047266197204589806,0.01584343910217282
Bwd Pkt Len Mean,DI-S1-2,SS,0.0,2.0,0.5791204089445358,0.5999337027437747,0.7373928893715713,0.5999337027437747,0.6156280352835061,0.5364007154994149,0.0,0.07862315177917474,0.019439935684204056
Bwd Pkt Len Min,DI-S1-2,SS,0.0,2.0,0.354482401423199,0.2662299645486081,0.4762327760570185,0.2662299645486081,0.2526698137627412,0.2805658934103311,0.0,0.021855354309081997,0.01614937782287594
Bwd Pkt Len Std,DI-S1-2,SS,0.0,2.0,0.469982210011935,0.506346500063227,0.740815477157948,0.506346500063227,0.5577165946322169,0.41469182180809694,0.0,0.053302717208862274,0.024114084243774363
Bwd Pkts/b Avg,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.008566379547119099,0.0072687625885009405
Bwd Pkts/s,DI-S1-2,SS,0.0,2.0,0.4236606841263765,0.4453801080625276,0.3956607760323673,0.4453801080625276,0.4048357868951816,0.3718045690119136,0.0,0.4200443267822266,0.03939118385314936
Bwd PSH Flags,DI-S1-2,SS,0.0,2.0,0.1254757132884455,0.054909360928656906,0.0119542899612575,0.054909360928656906,0.0179105892946747,0.0180032840445433,0.0,0.01163158416748042,0.00639433860778806
Bwd Seg Size Avg,DI-S1-2,SS,0.0,2.0,0.5791204089445358,0.5999337027437747,0.7373928893715713,0.5999337027437747,0.6156280352835061,0.5364007154994149,0.0,0.08438558578491205,0.0193004131317138
Bwd URG Flags,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.0031253814697265597,0.01191349029541012
CWE Flag Count,DI-S1-2,SS,0.0,2.0,0.11338302519872992,0.0482444384883409,0.0516623064852764,0.0482444384883409,0.0108792562767679,0.0009361578580162,0.0,0.00484514236450194,0.01341972351074212
Down/Up Ratio,DI-S1-2,SS,0.0,2.0,0.1562253698741189,0.0660714285714285,0.0246686853639584,0.0660714285714285,0.0330613618105459,0.0491672790476218,0.0,0.01189484596252438,0.0127182006835937
Dst Port,DI-S1-2,SS,0.0,2.0,0.4696669444006575,0.3500030885973483,0.5726304875170707,0.3500030885973483,0.3795866107924037,0.4102893952385747,0.0,0.07429885864257808,0.013767814636230419
ECE Flag Cnt,DI-S1-2,SS,0.0,2.0,0.11338302519872992,0.0482444384883409,0.0529849368756787,0.0482444384883409,0.0108795179982627,0.0009348248430170999,0.0,0.00406656265258788,0.012534523010253859
FIN Flag Cnt,DI-S1-2,SS,0.0,2.0,0.1634989979057355,0.069147619047619,0.0346155292663841,0.069147619047619,0.0353934470840572,0.0573629050676275,0.0,0.00937423706054682,0.015677881240844682
Flow Byts/s,DI-S1-2,SS,0.0,2.0,0.3891728781498412,0.3916843169504406,0.41312114673683376,0.3916843169504406,0.3703223773612635,0.3292828507370773,0.0,0.33105444908142084,0.028169298171997016
Flow Duration,DI-S1-2,SS,0.0,2.0,0.3766973675321458,0.3586921536550886,0.3276214103964779,0.3586921536550886,0.330255652103674,0.3200566243113881,0.0,0.4286350250244141,0.043569898605346616
Flow IAT Max,DI-S1-2,SS,0.0,2.0,0.4211835971806247,0.4239861695914783,0.3886699970893733,0.4239861695914783,0.3935622378854328,0.3682145824050803,0.0,0.35653748512268063,0.03928356170654292
Flow IAT Mean,DI-S1-2,SS,0.0,2.0,0.3991938207940189,0.4105594950239725,0.366314518997751,0.4105594950239725,0.3725634286633457,0.3450151557139498,0.0,0.4464393615722656,0.03444504737854
Flow IAT Min,DI-S1-2,SS,0.0,2.0,0.3413088026662463,0.2903095060945648,0.2940959024078462,0.2903095060945648,0.2730683776590136,0.2788838360928805,0.0,0.2516302585601807,0.028749990463256804
Flow IAT Std,DI-S1-2,SS,0.0,2.0,0.3684554236944626,0.3570084804821857,0.418428577770311,0.3570084804821857,0.3531613497229309,0.3038235403478762,0.0,0.3515204429626465,0.025146627426147417
Flow Pkts/s,DI-S1-2,SS,0.0,2.0,0.4048798612831311,0.4152426306044286,0.3719072696517408,0.4152426306044286,0.3764831415240905,0.3510236540779881,0.0,0.3976689338684082,0.0376468658447265
Fwd Act Data Pkts,DI-S1-2,SS,0.0,2.0,0.2739432972279145,0.2082599809049784,0.2450869853920691,0.2082599809049784,0.1821324076498506,0.1890227245465944,0.0,0.017516660690307585,0.01160306930541988
Fwd Blk Rate Avg,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.00384669303894042,0.009842491149902322
Fwd Byts/b Avg,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.00636491775512694,0.01210050582885736
Fwd Header Len,DI-S1-2,SS,0.0,2.0,0.3777107212826807,0.3321305044903229,0.3894513987392102,0.3321305044903229,0.3058684736367093,0.3117135818137651,0.0,0.025592422485351502,0.01883502006530758
Fwd IAT Max,DI-S1-2,SS,0.0,2.0,0.3964352466953408,0.3362382731546666,0.48102831701356175,0.3362382731546666,0.3606742589191236,0.3310767223456665,0.0,0.23293428421020507,0.025238513946533158
Fwd IAT Mean,DI-S1-2,SS,0.0,2.0,0.3915373702344225,0.3511978711196081,0.4733155153064302,0.3511978711196081,0.3678708965180056,0.3263389084146686,0.0,0.24890666007995602,0.02189922332763666
Fwd IAT Min,DI-S1-2,SS,0.0,2.0,0.3338325038845227,0.2518309100135643,0.3729102220498685,0.2518309100135643,0.2641072467592758,0.2600112630631164,0.0,0.17895355224609372,0.01650295257568354
Fwd IAT Std,DI-S1-2,SS,0.0,2.0,0.2825568041074605,0.2691779581844013,0.4175773567251951,0.2691779581844013,0.282490505579392,0.2035012221937779,0.0,0.22650923728942868,0.025435638427734338
Fwd IAT Tot,DI-S1-2,SS,0.0,2.0,0.3746481410588421,0.3188214920573352,0.4465993927024165,0.3188214920573352,0.3382674498352306,0.3072692083342022,0.0,0.24793581962585448,0.021825695037841743
Fwd Pkt Len Max,DI-S1-2,SS,0.0,2.0,0.49657711622041567,0.4551478569018708,0.6850436230905932,0.4551478569018708,0.4969990167383437,0.4421116474232577,0.0,0.03158674240112304,0.015632200241088818
Fwd Pkt Len Mean,DI-S1-2,SS,0.0,2.0,0.5089400319769406,0.49496022142454266,0.7324886441258014,0.49496022142454266,0.5442227207626738,0.4559810816512794,0.0,0.05349354743957514,0.01887311935424798
Fwd Pkt Len Min,DI-S1-2,SS,0.0,2.0,0.2932195374603103,0.2181699018664926,0.5344285105067017,0.2181699018664926,0.2500901686776112,0.20849566112131504,0.0,0.015620374679565379,0.015749216079711862
Fwd Pkt Len Std,DI-S1-2,SS,0.0,2.0,0.3967842907649694,0.367945638479723,0.6957810709182743,0.367945638479723,0.41882862754600125,0.3289829014884199,0.0,0.05344605445861812,0.01565141677856438
Fwd Pkts/b Avg,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.0032402992248535,0.012501907348632778
Fwd Pkts/s,DI-S1-2,SS,0.0,2.0,0.4403697615240841,0.4175963426231684,0.42306319620460114,0.4175963426231684,0.3994009634139657,0.3853931885523527,0.0,0.3384235858917236,0.031861305236816365
Fwd PSH Flags,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.00312561988830566,0.01240386962890622
Fwd Seg Size Avg,DI-S1-2,SS,0.0,2.0,0.5089400319769406,0.49496022142454266,0.7324886441258014,0.49496022142454266,0.5442227207626738,0.4559810816512794,0.0,0.056550359725952126,0.01879858970642084
Fwd Seg Size Min,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.0073677062988281,0.01476912498474118
Fwd URG Flags,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.0031258583068847602,0.014266872406005802
Idle Max,DI-S1-2,SS,0.0,2.0,0.2879275789852951,0.2621185896612206,0.46716874279030896,0.2621185896612206,0.2830963107809274,0.2056894315286259,0.0,0.09454488754272457,0.01817173957824704
Idle Mean,DI-S1-2,SS,0.0,2.0,0.2680095480442273,0.2420496462351267,0.4202823007090202,0.2420496462351267,0.2544186538343236,0.1832493743483904,0.0,0.11302161216735836,0.016194200515747017
Idle Min,DI-S1-2,SS,0.0,2.0,0.2650933411399104,0.23316135419544176,0.3997592811486167,0.23316135419544176,0.2420400858991647,0.1798948568065069,0.0,0.11945872306823728,0.021897602081298782
Idle Std,DI-S1-2,SS,0.0,2.0,0.1802981511923795,0.1229438407099055,0.2200664632275126,0.1229438407099055,0.10763896122854691,0.082019212629713,0.0,0.10744214057922356,0.02199816703796384
Init Bwd Win Byts,DI-S1-2,SS,0.0,2.0,0.5176098362870719,0.4771405594754878,0.6745059143420755,0.4771405594754878,0.49486595572043945,0.4654221619895134,0.0,0.04623546600341792,0.01576857566833492
Init Fwd Win Byts,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.0044526100158691195,0.014651679992675743
Pkt Len Max,DI-S1-2,SS,0.0,2.0,0.5357038304771771,0.5040876828555103,0.6634712777742552,0.5040876828555103,0.49947527300053485,0.48930097243474024,0.0,0.0448292255401611,0.019014453887939396
Pkt Len Mean,DI-S1-2,SS,0.0,2.0,0.5625014074357646,0.5950869864280625,0.6636030305235499,0.5950869864280625,0.5891343307517395,0.5191862490367019,0.0,0.08600392341613763,0.018939638137817343
Pkt Len Min,DI-S1-2,SS,0.0,2.0,0.3232823653928435,0.220430394506765,0.4254146054285677,0.220430394506765,0.2259704094907656,0.2432522599712051,0.0,0.015960979461669883,0.01656217575073236
Pkt Len Std,DI-S1-2,SS,0.0,2.0,0.4852162947283086,0.5439967548126757,0.6676245169971556,0.5439967548126757,0.5519501687442712,0.4334393208812924,0.0,0.06921463012695306,0.023093605041503863
Pkt Len Var,DI-S1-2,SS,0.0,2.0,0.4852162947283086,0.5439967548126757,0.6676245169971556,0.5439967548126757,0.5519501687442712,0.4334393208812924,0.0,0.07216310501098626,0.01567006111145016
Pkt Size Avg,DI-S1-2,SS,0.0,2.0,0.5620510279910825,0.5951714835151688,0.6607728428311496,0.5951714835151688,0.5830471039173879,0.518825700626332,0.0,0.09855403900146478,0.02133011817932124
Protocol,DI-S1-2,SS,0.0,2.0,0.1767288940932735,0.0774416883724036,0.030733653391939796,0.0774416883724036,0.0378792465557427,0.0741576906424046,0.0,0.00312623977661132,0.020197010040283143
PSH Flag Cnt,DI-S1-2,SS,0.0,2.0,0.1254757132884455,0.054909360928656906,0.0119542899612575,0.054909360928656906,0.0179105892946747,0.0180032840445433,0.0,0.0062479496002197,0.012507581710815402
RST Flag Cnt,DI-S1-2,SS,0.0,2.0,0.11617537775575922,0.0491333333333333,0.0322925916519741,0.0491333333333333,0.0125604969844146,0.0040348161494152,0.0,0.00807089805603024,0.013926172256469683
Src Port,DI-S1-2,SS,0.0,2.0,0.4617740446326029,0.4029913942392052,0.44550352099138485,0.4029913942392052,0.398353979511472,0.4095786351004877,0.0,0.15965008735656733,0.03547406196594234
Subflow Bwd Byts,DI-S1-2,SS,0.0,2.0,0.5730853243857951,0.5859499393866837,0.6950566806293259,0.5859499393866837,0.6047020051441565,0.5299704036137076,0.0,0.05524711608886716,0.01577186584472652
Subflow Bwd Pkts,DI-S1-2,SS,0.0,2.0,0.2535411083838134,0.1926937546081923,0.1642318089145698,0.1926937546081923,0.1403078104403545,0.1715774814116771,0.0,0.01897411346435542,0.019379663467407198
Subflow Fwd Byts,DI-S1-2,SS,0.0,2.0,0.49252370121827643,0.45672732702643126,0.7261311349946565,0.45672732702643126,0.5016302452531143,0.43772313924633,0.0,0.0458807468414306,0.015641927719116162
Subflow Fwd Pkts,DI-S1-2,SS,0.0,2.0,0.3138469160267525,0.2195650673176864,0.2574078513827804,0.2195650673176864,0.1788028916132832,0.233953193227102,0.0,0.01881847381591792,0.01562495231628414
SYN Flag Cnt,DI-S1-2,SS,0.0,2.0,0.1498862791902177,0.0633904761904761,0.0145780131533256,0.0633904761904761,0.0226079190074154,0.042022990839191,0.0,0.00747013092041012,0.015721225738525323
Tot Bwd Pkts,DI-S1-2,SS,0.0,2.0,0.2535411083838134,0.1926937546081923,0.1642318089145698,0.1926937546081923,0.1403078104403545,0.1715774814116771,0.0,0.02142200469970696,0.01396245956420894
Tot Fwd Pkts,DI-S1-2,SS,0.0,2.0,0.3138469160267525,0.2195650673176864,0.2574078513827804,0.2195650673176864,0.1788028916132832,0.233953193227102,0.0,0.02376055717468258,0.01618795394897456
TotLen Bwd Pkts,DI-S1-2,SS,0.0,2.0,0.5730853243857951,0.5859499393866837,0.6950566806293259,0.5859499393866837,0.6047020051441565,0.5299704036137076,0.0,0.05665712356567376,0.02102370262145994
TotLen Fwd Pkts,DI-S1-2,SS,0.0,2.0,0.49252370121827643,0.45672732702643126,0.7261311349946565,0.45672732702643126,0.5016302452531143,0.43772313924633,0.0,0.0472720623016357,0.015766286849975542
URG Flag Cnt,DI-S1-2,SS,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.008991956710815381,0.010410785675048781
