,precision,recall,f1-score,support
appletv,0.993354285909933,0.9895468519755696,0.9914332428486244,275.4
blink-camera,0.9854730587403463,0.9981179365003847,0.9917530613647563,1848.6
blink-security-hub,0.935239844872267,0.9254366330283663,0.929515417438878,77.2
echodot,0.9062694287888179,0.8943583626100411,0.8993748297165203,469.6
echoplus,0.8218761126148059,0.8181724864106978,0.8198027092323585,715.8
echospot,0.8963548111916344,0.923654946065134,0.9097109515248861,1670.6
firetv,0.9656054053482842,0.9156943683684423,0.9399158380680973,518.6
google-home-mini,0.985568978430634,0.9628642285998549,0.9740505011357935,534.6
insteon-hub,0.996,1.0,0.9978947368421052,6.6
lightify-hub,0.985101707953197,0.9807977700297935,0.9828378785108188,104.8
magichome-strip,0.9659039258140675,0.95029608010998,0.9571792581406169,30.4
nest-tstat,0.986427457616946,0.9741375023591263,0.9802274296703591,537.0
ring-doorbell,0.9998755336401911,0.9995932313883906,0.9997343534917619,14460.2
roku-tv,0.9501858081366482,0.9451026569229903,0.9474361220943998,178.0
samsungtv-wired,0.9859109869117064,0.9826202840342934,0.9842497601841356,746.4
sengled-hub,0.9946574500768048,0.9037720152341623,0.9465250506090009,32.8
smartthings-hub,0.9716474170420145,0.9782395442913691,0.9748837920458777,337.0
sousvide,0.9990201881995233,0.9957408788171136,0.9973742362035973,285.4
t-philips-hub,0.9853401968992525,0.9886912779984971,0.9869911208704332,587.2
t-wemo-plug,0.9956978741264784,0.9842485424232532,0.9899334388454674,801.2
tplink-bulb,0.9909264825711894,0.9879350819062777,0.9893822322876303,134.2
tplink-plug,0.96593415773165,0.9782013849109263,0.9718522076293952,111.6
wansview-cam-wired,0.9890686207816054,0.9952669940765472,0.9921578669815014,18150.8
xiaomi-hub,0.9917523461348198,0.9833639109899939,0.9875005492747765,185.8
yi-camera,0.9847062919098885,0.9645874776297414,0.97454034551715,5624.2
accuracy,0.9844639021972574,0.9844639021972574,0.9844639021972574,0.9844639021972574
macro avg,0.9691159348577082,0.9608176178672378,0.9646502772211578,48424.0
weighted avg,0.9845703087463653,0.9844639021972574,0.9844592871442818,48424.0
