,precision,recall,f1-score,support
appletv,0.9831984536846952,0.9738468093437762,0.9784969929026708,275.4
blink-camera,0.9857838463841778,0.9980533749253258,0.9918790676746105,1848.6
blink-security-hub,0.9243577313460664,0.8848205944589663,0.9038322506161236,77.2
echodot,0.8557136341638447,0.8604038234412771,0.8574398352686862,469.6
echoplus,0.7922141829545195,0.801207619561354,0.7965441668488429,715.8
echospot,0.8905440831906113,0.8978212751174468,0.8939839582417572,1670.6
firetv,0.9141913418865167,0.9138495738349228,0.9139448843400647,518.6
google-home-mini,0.9808668061821662,0.9590036833272224,0.9697596948107478,534.6
insteon-hub,1.0,1.0,1.0,6.6
lightify-hub,0.9865922699446579,0.988426801119871,0.9874489342091707,104.8
magichome-strip,0.9575268817204302,0.9411608136024153,0.947979094076655,30.4
nest-tstat,0.9831740919152827,0.9690386539471749,0.9760264761839028,537.0
ring-doorbell,0.999779264883341,0.9995846672915087,0.9996819375264578,14460.2
roku-tv,0.9259748266172301,0.9082478441254448,0.9165100432785849,178.0
samsungtv-wired,0.9766082090030608,0.9734239760881349,0.9750112054013087,746.4
sengled-hub,0.9891891891891891,0.8937181897050317,0.9384981817944494,32.8
smartthings-hub,0.9573626952405204,0.9628891899541532,0.9600331065761273,337.0
sousvide,0.9971390780385049,0.9950831390831392,0.9961018771672201,285.4
t-philips-hub,0.9780910326113158,0.982785106826582,0.9804081255361199,587.2
t-wemo-plug,0.9972256671124056,0.9837518486824273,0.9904411191603518,801.2
tplink-bulb,0.9908131708581799,0.9833772577640051,0.9870395213647051,134.2
tplink-plug,0.9709504280671457,0.9720066896589404,0.9712920690532947,111.6
wansview-cam-wired,0.9784112565741448,0.9788689824308126,0.9786394837140528,18150.8
xiaomi-hub,0.9921063282941736,0.9780125867355963,0.9849392094320105,185.8
yi-camera,0.9317142632199399,0.9300900656515123,0.9308953236403452,5624.2
accuracy,0.972063439616719,0.972063439616719,0.972063439616719,0.972063439616719
macro avg,0.9575811493232849,0.9491789026670817,0.9530730623527305,48424.0
weighted avg,0.9721599069383204,0.972063439616719,0.972081080538746,48424.0
