,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,254,0,0,0,2,1,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0
1,0,594,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0
2,0,0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,176,47,8,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1,0,0,41,749,62,9,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,0
5,0,0,0,7,85,752,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,0,0,0,3,13,21,344,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
7,0,0,0,0,4,1,0,264,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
8,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,1,0,0,2,0,0,0,261,0,0,1,0,1,0,0,0,0,0,0,0,0
12,0,3,0,0,0,0,0,0,0,0,0,0,8823,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,0,0,0,0,0,0,0,0,0,0,0,202,3,0,1,0,0,0,0,0,0,0,0
14,2,0,0,0,5,2,1,1,0,0,0,1,0,5,1623,0,3,0,0,0,0,1,0,0,0
15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,83,1,0,0,0,0,0,0,0,0
16,0,0,0,0,1,6,1,1,0,0,0,1,0,0,1,0,503,0,1,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0
18,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,2,0,3340,0,1,0,0,0,0
19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,1,0,0,0,0
20,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,132,0,0,0
22,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19483,0,432
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,0,6088
