Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
US@USVPN,0,1,RF,0.8702941432425376,0.8071970004574925,0.8591099860957867,0.8071970004574925,0.8194479921980544,0.8343275849543621,0,74.46427059173584,5.785495758056641,0
US@USVPN,1,2,RF,0.8751240100948569,0.8084965490562068,0.8573983720066122,0.8084965490562068,0.8194155634807795,0.8408017630892237,0,75.440838098526,6.162358522415161,0
US@USVPN,2,3,RF,0.8703637629449134,0.8044296712350071,0.853754874495045,0.8044296712350071,0.8162098002639502,0.8345117689212201,0,74.39790201187134,5.84505295753479,0
US@USVPN,3,4,RF,0.8773431381080846,0.8154637170081284,0.8566234183370779,0.8154637170081284,0.824738664774411,0.8437104603250141,0,76.53512787818909,6.4908013343811035,0
US@USVPN,4,5,RF,0.8749630145331129,0.8117548741836191,0.8567095590839072,0.8117548741836191,0.8223974919039359,0.8405914396825299,0,73.74402856826782,5.797877073287964,0
US@USVPN,5,6,RF,0.8728309111478548,0.8078303903417497,0.8550652866949565,0.8078303903417497,0.819052550995646,0.8377655631880339,0,75.10372376441956,5.920098066329956,0
US@USVPN,6,7,RF,0.8757288312592464,0.8150121932694719,0.8585797490482814,0.8150121932694719,0.8244791311223629,0.8415585325800206,0,72.41901755332947,7.824513673782349,0
US@USVPN,7,8,RF,0.8775171873640241,0.8151559207806537,0.8564958167223345,0.8151559207806537,0.8242998168890039,0.8439442200515417,0,75.11476063728333,5.796072244644165,0
US@USVPN,8,9,RF,0.8745627012444522,0.8107228881771011,0.857106416172554,0.8107228881771011,0.8211478363533173,0.8400557908380782,0,75.07740235328674,5.805915594100952,0
US@USVPN,9,10,RF,0.8747367505003916,0.8126031155733273,0.8598746615709619,0.8126031155733273,0.8239654506891739,0.840208779626508,0,75.28020763397217,5.9554173946380615,0
US@USVPN,10,11,RF,0.8772648159429118,0.8145312640527902,0.8570244946263105,0.8145312640527902,0.8234326323121745,0.8436039143388101,0,72.72774004936218,5.779438257217407,0
US@USVPN,11,12,RF,0.8776738316943695,0.8174716824664352,0.8618311742563165,0.8174716824664352,0.8281443659054152,0.8440970353982385,0,75.85384178161621,6.962055683135986,0
US@USVPN,12,13,RF,0.8703768166391088,0.8025074386986618,0.8520281913003087,0.8025074386986618,0.8142113410718195,0.8345593350555653,0,75.18675684928894,5.745992183685303,0
US@USVPN,13,14,RF,0.8716082151248803,0.8054059066716186,0.8556991688876873,0.8054059066716186,0.8174752285923002,0.8361441887247033,0,73.46015477180481,5.79798436164856,0
US@USVPN,14,15,RF,0.8744408667652945,0.8118074583999154,0.857884203873852,0.8118074583999154,0.822172643939174,0.8398734375275169,0,74.82948875427246,5.8543782234191895,0
US@USVPN,15,16,RF,0.8768427464972587,0.8173087653681786,0.8634009097258897,0.8173087653681786,0.8273820842221669,0.8430000598341757,0,74.92479848861694,6.034794569015503,0
US@USVPN,16,17,RF,0.8722260899834653,0.8082742900096105,0.8544534969607547,0.8082742900096105,0.8190783624580987,0.8369700359206526,0,75.07391834259033,5.8094542026519775,0
US@USVPN,17,18,RF,0.8707510225393786,0.8065800149181296,0.8577276417666453,0.8065800149181296,0.818440978681198,0.8349916793685996,0,74.93550658226013,6.49747896194458,0
US@USVPN,18,19,RF,0.8750195805412931,0.8118455902535305,0.8576324588024257,0.8118455902535305,0.8225937641402998,0.8406376136761575,0,73.80632209777832,6.886584520339966,0
US@USVPN,19,20,RF,0.8706248368288225,0.8027883539009598,0.8540881066709667,0.8027883539009598,0.8154942344455128,0.8348707887759579,0,80.85089612007141,7.895774841308594,0
US@USVPN,20,21,RF,0.8725828909581411,0.8094957209038259,0.8581577290658983,0.8094957209038259,0.8198002637927209,0.8374671306151587,0,72.5634880065918,5.774304389953613,0
US@USVPN,21,22,RF,0.8772691671743104,0.8156632726795594,0.8607698840746694,0.8156632726795594,0.8268228715483558,0.8436064963082166,0,73.9771318435669,5.895549297332764,0
US@USVPN,22,23,RF,0.8726742668175094,0.808681199777013,0.8579400073464594,0.808681199777013,0.8200296771598716,0.8375424941299408,0,74.00576496124268,5.825021982192993,0
US@USVPN,23,24,RF,0.876155251936298,0.8129200518652716,0.8548271937482232,0.8129200518652716,0.8218157860967356,0.8421535189201013,0,74.58132815361023,5.965599298477173,0
US@USVPN,24,25,RF,0.8730223653293883,0.8062831102593161,0.852293602262874,0.8062831102593161,0.817057743432681,0.8380400817741096,0,73.95103001594543,5.7017717361450195,0
