,precision,recall,f1-score,support
appletv,0.7202126047147016,0.7779113448534936,0.7478256958706565,1331.0
blink-camera,0.9141722663408676,0.9793848167539266,0.9456556082148498,3056.0
blink-security-hub,0.9282957886575002,0.8939597315436242,0.910777059752899,298.0
echodot,0.4216865234877375,0.6307949790794979,0.5054005798237092,1195.0
echoplus,0.5377047712200439,0.5891632373113854,0.5622484277697726,4374.0
echospot,0.7638650740339539,0.5862068965517241,0.663338016630915,4350.0
firetv,0.4625563571248752,0.47755521314843347,0.46991786504267263,1947.0
google-home-mini,0.6726742611892107,0.8583273766976411,0.754233657377098,1399.0
insteon-hub,1.0,0.99734395750332,0.9986702127659575,1506.0
lightify-hub,0.9943773161438489,0.9936143039591314,0.9939954044173864,783.0
magichome-strip,1.0,0.9863387978142077,0.9931224209078404,366.0
nest-tstat,0.9668637047135832,0.7603871928518242,0.8512838860607552,1343.0
ring-doorbell,0.9985440316673111,0.9944492274230822,0.9964924229524945,44138.0
roku-tv,0.7095472313230675,0.7305660377358489,0.7199028482091434,1060.0
samsungtv-wired,0.9331591756551074,0.907932663194865,0.9203726865537967,8257.0
sengled-hub,0.954954954954955,0.9506726457399102,0.952808988764045,446.0
smartthings-hub,0.9198860130209525,0.9187524066230266,0.919318827550485,2597.0
sousvide,0.9523809523809523,0.821917808219178,0.8823529411764707,73.0
t-philips-hub,0.99329498469877,0.9973784556720686,0.9953325263655662,16784.0
t-wemo-plug,0.8858152448973039,0.9838463432652056,0.9321300466211667,4061.0
tplink-bulb,0.9959555106167846,0.9974683544303797,0.9967113584619277,1975.0
tplink-plug,0.7021667756040824,0.41409691629955947,0.5194790136581074,681.0
wansview-cam-wired,0.8640511451216876,0.9094502494303753,0.8861693811930473,99627.0
xiaomi-hub,0.9951652547428708,0.9965397923875432,0.9958513365724222,289.0
yi-camera,0.6781405209630952,0.5624147884296505,0.6148791833637504,32566.0
accuracy,0.8665145713042959,0.8665145713042959,0.8665145713042959,0.8665145713042959
macro avg,0.8386188185309305,0.8286589414767562,0.8291308158430775,234502.0
weighted avg,0.863883399718293,0.8665145713042959,0.8635273594214976,234502.0
