,precision,recall,f1-score,support
appletv,0.3656691574787553,0.8612926652142339,0.5133778824804931,1377.0
blink-camera,0.9189473644295406,0.5666991236611489,0.7010640340573057,9243.0
blink-security-hub,0.9084158415841583,0.9507772020725389,0.9291139240506329,386.0
echodot,0.6326999081602175,0.6033233915636983,0.6176376830506112,2347.0
echoplus,0.5812719756185218,0.5431684828164292,0.5615606460552651,3579.0
echospot,0.7759146723512222,0.8498503531665269,0.8111994188023687,8353.0
firetv,0.3599466518432728,0.21419205553413034,0.2685664435379168,2593.0
google-home-mini,0.820610587671956,0.9087167976056865,0.8623901100248155,2673.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,0.9886363636363636,0.9961832061068703,0.9923954372623575,524.0
magichome-strip,0.9862068965517242,0.9470198675496688,0.9662162162162161,151.0
nest-tstat,0.9570759137769447,0.7609538002980626,0.8478206724782067,2684.0
ring-doorbell,0.9477849147333914,0.9939419087136929,0.9703148102597291,72300.0
roku-tv,0.7160995903778484,0.5707865168539326,0.6352384725450464,890.0
samsungtv-wired,0.6994991026715367,0.5464094319399785,0.6135298386743521,3732.0
sengled-hub,0.07727548883284319,0.896341463414634,0.14228040906254377,164.0
smartthings-hub,0.947141266334499,0.8762017804154303,0.9102902034316808,1685.0
sousvide,1.0,0.9964961457603364,0.9982449982449981,1427.0
t-philips-hub,0.9503352853949047,0.9945504087193461,0.9719402362469811,2936.0
t-wemo-plug,0.9559986990710991,0.5672990514228656,0.7120566447452105,4006.0
tplink-bulb,0.9910714285714286,0.9940298507462687,0.992548435171386,670.0
tplink-plug,0.3837895576390989,0.18996415770609318,0.25322389862692474,558.0
wansview-cam-wired,0.8507356582308396,0.8828062674923419,0.866474301994306,90754.0
xiaomi-hub,0.9978260869565216,0.9881593110871906,0.9929691725256896,929.0
yi-camera,0.5646420966409473,0.49925678318694217,0.5299401608901808,28121.0
accuracy,0.8321235776387255,0.8321235776387255,0.8321235776387255,0.8321235776387255
macro avg,0.7751037803423055,0.767936800921922,0.7464157620174087,242115.0
weighted avg,0.8347664341698046,0.8321235776387255,0.8290305080689933,242115.0
