,precision,recall,f1-score,support
appletv,0.5202444106675397,0.8370660856935366,0.6410829122322628,1377.0
blink-camera,0.9198136063542642,0.567105917991994,0.7016273920092599,9243.0
blink-security-hub,0.9152922016858805,0.9449740932642492,0.9298944608020295,386.0
echodot,0.744960237314222,0.5770600766936514,0.6503461312515602,2347.0
echoplus,0.5673569462068211,0.6442581726739314,0.6033636645083401,3579.0
echospot,0.7696607395329537,0.8577181850832036,0.8113066873502376,8353.0
firetv,0.5800913154609598,0.43622059390667184,0.49739233430653695,2593.0
google-home-mini,0.9626657803791594,0.8990198279087167,0.9297543995499651,2673.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,0.9902903560318006,0.9961832061068704,0.9932271591526342,524.0
magichome-strip,0.9860396332446022,0.9364238410596027,0.9603632056849585,151.0
nest-tstat,0.9395681168547776,0.9200149031296574,0.9295418349651565,2684.0
ring-doorbell,0.9478253852810002,0.9940116182572615,0.9703692361789755,72300.0
roku-tv,0.7044522976771086,0.5898426966292135,0.6407938390854541,890.0
samsungtv-wired,0.7759652302799299,0.5521650589496249,0.6451911684827756,3732.0
sengled-hub,0.9844877054857484,0.8819512195121952,0.9303995755307858,164.0
smartthings-hub,0.9605598401706134,0.8757507418397625,0.9161940457393939,1685.0
sousvide,1.0,0.9964961457603362,0.9982449982449983,1427.0
t-philips-hub,0.9546176257345759,0.9792370572207083,0.9667702151862652,2936.0
t-wemo-plug,0.973649827947222,0.9957563654518219,0.9845787526622227,4006.0
tplink-bulb,0.9925484351713861,0.9940298507462689,0.9932885906040273,670.0
tplink-plug,0.38749559452645727,0.5304659498207885,0.44784707385688677,558.0
wansview-cam-wired,0.8482807693901181,0.9617189324988432,0.9014450291612144,90754.0
xiaomi-hub,0.9978262755823823,0.9882454251883749,0.9930126962783631,929.0
yi-camera,0.7733612775548976,0.4438490807581523,0.564002473560606,28121.0
accuracy,0.8685300786816182,0.8685300786816182,0.8685300786816182,0.8685300786816182
macro avg,0.847882144341377,0.8159826018458175,0.8240015150553965,242115.0
weighted avg,0.8656261952771913,0.8685300786816182,0.857878183201917,242115.0
