Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
HH_0.01_covariance_0_1,DIS2,CV,3.0,0.0,0.19484360546567525,0.17520651141335594,0.17520482488275096,0.17520651141335594,0.16648659426197204,0.14907198383711567,0.0,1.1843474864959718,0.017918825149536056
HH_0.01_magnitude_0_1,DIS2,CV,3.0,0.0,0.31653815279313047,0.29411377194641564,0.2950572596273418,0.29411377194641564,0.29428635421478155,0.27819281941183027,0.0,1.3029654026031494,0.01777234077453608
HH_0.01_mean_0,DIS2,CV,3.0,0.0,0.42173960467927946,0.3941014053797723,0.3983880574186545,0.3941014053797723,0.3959042582393733,0.3892816489744234,0.0,1.322535800933838,0.025687456130981383
HH_0.01_pcc_0_1,DIS2,CV,3.0,0.0,0.17504849722322205,0.15581410323740882,0.1482147438309729,0.15581410323740882,0.14241215757310763,0.12813141423295563,0.0,1.2540605545043946,0.02239046096801752
HH_0.01_radius_0_1,DIS2,CV,3.0,0.0,0.28541413149245487,0.272101172934997,0.27323678388265493,0.272101172934997,0.2720538155951652,0.24530235279837442,0.0,1.2586072444915772,0.02162208557128902
HH_0.01_std_0,DIS2,CV,3.0,0.0,0.3967136078574664,0.37728587921624324,0.3804904950035771,0.37728587921624324,0.3781548301212005,0.36285961807600237,0.0,1.244704294204712,0.015773963928222598
HH_0.01_weight_0,DIS2,CV,3.0,0.0,0.33212518637860955,0.32327616836487016,0.3197214806777201,0.32327616836487016,0.32110657160523026,0.2948673529001332,0.0,1.3949594020843505,0.0263131141662597
HH_0.1_covariance_0_1,DIS2,CV,3.0,0.0,0.1854546755846797,0.1683868015186058,0.17022607475020357,0.1683868015186058,0.15883968951724525,0.13894683132785812,0.0,1.1450382232666017,0.02199630737304682
HH_0.1_magnitude_0_1,DIS2,CV,3.0,0.0,0.3312580157153736,0.32223959711002426,0.3250592466346695,0.32223959711002426,0.3231275890308424,0.29370004201522315,0.0,1.2543498516082763,0.0190900802612304
HH_0.1_mean_0,DIS2,CV,3.0,0.0,0.422501151533211,0.40941896224131014,0.41455244896052934,0.40941896224131014,0.41131521288402634,0.3900516948249286,0.0,1.2133928298950196,0.02942924499511714
HH_0.1_pcc_0_1,DIS2,CV,3.0,0.0,0.1584441875007998,0.1427338691014312,0.14175600154810142,0.1427338691014312,0.13072052003616377,0.11042925445597288,0.0,1.169173002243042,0.02181973457336422
HH_0.1_radius_0_1,DIS2,CV,3.0,0.0,0.29528109314222156,0.2925286153012293,0.296920933915117,0.2925286153012293,0.29377845081302667,0.2556705444679931,0.0,1.2178072452545166,0.02344369888305662
HH_0.1_std_0,DIS2,CV,3.0,0.0,0.3692639554035627,0.36240783145515554,0.36953034396539486,0.36240783145515554,0.3644688447171773,0.33379792739309944,0.0,1.1721306324005127,0.02138109207153314
HH_0.1_weight_0,DIS2,CV,3.0,0.0,0.28922748759853645,0.2917926467884158,0.2871559142942158,0.2917926467884158,0.28807780914969255,0.24970905085697045,0.0,1.2180453300476075,0.021945762634277298
HH_1_covariance_0_1,DIS2,CV,3.0,0.0,0.19046323046817298,0.1664728537721354,0.18365817024021927,0.1664728537721354,0.15845584423167186,0.14376421676251136,0.0,0.9730030536651612,0.01744904518127438
HH_1_magnitude_0_1,DIS2,CV,3.0,0.0,0.42394643689897044,0.4064333287777765,0.4092031789384901,0.4064333287777765,0.4069591459676086,0.3915544353395423,0.0,1.0470460414886475,0.022524785995483344
HH_1_mean_0,DIS2,CV,3.0,0.0,0.5031935542797863,0.4796241734192315,0.48407005513284646,0.4796241734192315,0.4798054569859409,0.47526073705718197,0.0,0.9686793327331543,0.015943145751953058
HH_1_pcc_0_1,DIS2,CV,3.0,0.0,0.17870622876531708,0.1551078919158912,0.1572576609597875,0.1551078919158912,0.14201013621862116,0.13129121986347536,0.0,0.9802394390106202,0.022937297821044884
HH_1_radius_0_1,DIS2,CV,3.0,0.0,0.29067833701567014,0.2745192305111485,0.29393490681991785,0.2745192305111485,0.27727940781007127,0.2503825646411303,0.0,1.0618632316589356,0.02108798027038566
HH_1_std_0,DIS2,CV,3.0,0.0,0.3350769641473323,0.3152906703977072,0.3591150552100455,0.3152906703977072,0.32477073606106,0.2971846122543946,0.0,1.0883544921875,0.01366562843322748
HH_1_weight_0,DIS2,CV,3.0,0.0,0.2893664362314759,0.26719884164882934,0.27889716656063834,0.26719884164882934,0.2673407022406194,0.24896795837417357,0.0,1.0981654167175292,0.018898582458496065
HH_3_covariance_0_1,DIS2,CV,3.0,0.0,0.17447593251207394,0.15237762669959565,0.17455797754325109,0.15237762669959565,0.13818735611204133,0.12666660348160735,0.0,0.776131010055542,0.017294406890869078
HH_3_magnitude_0_1,DIS2,CV,3.0,0.0,0.48993014175286104,0.4698071255924,0.47350361247353,0.4698071255924,0.47029220573682373,0.46123196169951564,0.0,0.9690089225769043,0.01524991989135736
HH_3_mean_0,DIS2,CV,3.0,0.0,0.547458770100435,0.5231995669929974,0.5274195904415284,0.5231995669929974,0.5223624538982112,0.522044344365744,0.0,0.8892549037933349,0.015735483169555618
HH_3_pcc_0_1,DIS2,CV,3.0,0.0,0.1743091515708361,0.15540290052942626,0.18423766292720753,0.15540290052942626,0.14702713157540467,0.12651018247646212,0.0,0.8415124416351318,0.015656757354736282
HH_3_radius_0_1,DIS2,CV,3.0,0.0,0.29397475671841244,0.278592362624829,0.3103904289206302,0.278592362624829,0.2829020518517408,0.25383673486409347,0.0,0.944545316696167,0.02081527709960932
HH_3_std_0,DIS2,CV,3.0,0.0,0.3242760825310246,0.3046472711363444,0.3654431186065374,0.3046472711363444,0.31551734934760917,0.2857222054917159,0.0,0.8938929080963135,0.016946649551391538
