,precision,recall,f1-score,support
appletv,0.4396068142639248,0.8805078416728902,0.5863779016628761,1339.0
blink-camera,0.8466875523718947,0.2160465868650922,0.3442426196701606,3091.0
blink-security-hub,0.8101680230769881,0.8908536585365854,0.8485097896429388,328.0
echodot,0.3306586787456293,0.3213278008298755,0.325887606426386,1205.0
echoplus,0.4090583627703143,0.36946121171473284,0.388196795044809,4473.0
echospot,0.6305208810938061,0.4581056466302368,0.5304421817959796,4392.0
firetv,0.4919152073797865,0.3249108507386653,0.39129696832729705,1963.0
google-home-mini,0.47496752354566585,0.6555160142348755,0.5507779388590375,1405.0
insteon-hub,0.9396639100763515,0.9015748031496063,0.9200064850805063,1778.0
lightify-hub,0.9026203040137908,0.9888213851761847,0.9437556883552792,823.0
magichome-strip,0.8428571428571429,0.885286783042394,0.8635441781412057,401.0
nest-tstat,0.8632726498774204,0.620497803806735,0.7217976271173171,1366.0
ring-doorbell,0.9912630431042573,0.6933442036370224,0.8159580679593527,44157.0
roku-tv,0.601277510926323,0.3666051660516605,0.4552576218562924,1084.0
samsungtv-wired,0.8270928140876768,0.7820708825573315,0.8039173303729296,8634.0
sengled-hub,0.718462054441968,0.873558648111332,0.7884330543098022,503.0
smartthings-hub,0.8246429427304461,0.8882928597317867,0.8552809433389397,2759.0
sousvide,0.2260405176534209,0.8,0.35211633782217866,10.0
t-philips-hub,0.7951855826462756,0.9795624777077636,0.8777908052043333,16822.0
t-wemo-plug,0.5916070328298098,0.6292881032011467,0.6098558442137094,4186.0
tplink-bulb,0.9476415064453304,0.8926347009391993,0.9193134268411083,2023.0
tplink-plug,0.8807528755517069,0.586344238975818,0.7039812508414004,703.0
wansview-cam-wired,0.8467668753755367,0.9856986932358686,0.9109587215145538,99865.0
xiaomi-hub,0.7821036207815996,0.8319488817891374,0.8061666226026942,313.0
yi-camera,0.9097187756232706,0.8169901873872772,0.8607416432281495,32713.0
accuracy,0.8411194231940964,0.8411194231940964,0.8411194231940964,0.8411194231940964
macro avg,0.7169820880908133,0.7055699771889287,0.6869842980091695,236336.0
weighted avg,0.851295258122188,0.8411194231940964,0.8342106867961011,236336.0
