,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,336,0,0,1,1,0,3,1,0,0,0,2,0,2,4,0,1,0,0,0,0,1,0,0,0
1,0,1663,1,1,0,3,0,4,0,0,0,2,1,0,0,0,0,0,0,4,1,0,0,0,0
2,0,1,61,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
3,0,1,1,531,43,26,2,1,0,0,0,3,2,2,1,1,4,0,2,2,2,0,1,2,3
4,1,0,0,54,387,70,2,3,0,0,0,7,1,2,2,1,3,0,2,2,2,1,3,2,3
5,0,3,0,28,74,1127,5,5,0,0,1,11,2,2,2,3,4,0,5,10,3,1,4,3,7
6,2,0,0,3,3,6,184,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
7,0,4,0,3,2,7,1,347,0,0,0,3,1,0,0,0,2,0,2,2,1,1,0,1,1
8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,1,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11,2,1,0,3,6,10,0,3,0,0,0,457,1,4,2,1,5,0,2,3,3,4,0,1,2
12,0,1,0,2,1,3,0,1,0,0,0,1,16387,0,0,0,0,0,1,1,3,0,3,0,5
13,3,0,0,1,1,3,0,1,0,0,0,2,1,96,2,0,1,0,2,2,1,0,1,0,1
14,4,0,0,0,3,1,1,0,0,0,0,1,0,3,518,0,3,0,0,1,0,1,2,0,0
15,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,58,5,0,1,1,0,0,1,2,0
16,0,0,0,5,3,4,1,3,0,0,0,3,0,1,1,5,381,0,8,8,1,3,1,2,2
17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,313,0,0,0,0,1,0,1
18,0,0,0,3,2,7,0,1,0,0,0,1,1,1,0,3,5,0,1396,2,2,1,3,0,1
19,0,3,0,3,4,8,1,1,0,0,0,4,1,2,1,0,8,0,3,609,1,2,0,3,4
20,0,1,0,0,0,3,0,1,0,0,0,1,1,0,1,0,2,0,2,1,271,3,0,0,1
21,0,0,0,1,1,1,0,0,0,0,0,3,0,0,1,2,2,0,2,1,2,100,0,0,1
22,0,0,0,3,2,3,0,1,0,0,0,1,2,1,1,2,4,0,1,2,0,0,16037,0,31
23,0,0,1,2,3,2,0,0,0,1,1,0,0,0,0,0,4,0,2,1,1,0,0,104,3
24,0,1,0,2,3,6,1,1,0,0,0,3,5,2,0,0,2,0,2,3,0,1,39,2,5208
