,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,237,0,0,0,2,0,3,1,0,0,0,0,0,8,2,0,0,0,1,1,0,0,3,0,2
1,0,595,0,1,2,1,1,0,0,0,0,1,3,0,1,0,0,0,2,3,0,0,0,0,1
2,0,0,53,0,2,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0
3,1,2,0,175,11,7,3,1,0,0,0,2,2,1,1,0,2,0,3,6,2,0,4,1,9
4,3,2,1,8,744,48,6,4,1,1,0,6,2,4,6,2,6,0,14,12,4,3,3,1,2
5,0,2,1,7,60,730,11,4,2,1,0,6,5,1,6,1,6,0,9,9,3,2,2,1,0
6,3,2,0,5,6,10,316,3,1,0,0,4,2,6,7,1,3,0,5,3,1,1,3,0,1
7,1,1,0,2,4,7,2,237,0,0,0,1,1,2,2,1,2,0,4,3,0,0,2,0,0
8,0,0,0,0,1,1,0,0,335,0,0,1,0,0,1,0,2,0,1,1,0,2,3,0,0
9,0,0,0,0,3,1,0,0,0,151,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0
10,0,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,1,6,5,3,1,1,0,0,232,1,3,2,0,1,0,3,3,2,1,0,0,0
12,0,3,0,2,3,3,2,1,1,0,0,1,8785,1,2,0,0,0,5,7,0,0,1,0,7
13,5,0,0,1,5,2,7,2,0,0,0,4,1,162,6,1,0,0,5,2,2,0,3,0,1
14,2,1,0,2,8,10,4,2,1,0,0,0,2,3,1658,0,3,0,9,4,0,0,7,0,1
15,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,80,5,0,0,1,1,0,0,1,0
16,0,0,1,3,6,6,2,2,5,4,0,1,0,0,3,4,479,0,4,3,6,2,8,1,1
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,2,0,3,12,10,4,2,3,1,0,2,7,4,9,1,2,0,3266,9,1,1,11,1,3
19,1,2,0,7,13,10,3,5,1,0,0,2,4,2,3,2,4,0,10,747,4,1,5,0,3
20,0,0,0,1,4,2,0,0,1,0,0,3,0,1,0,1,3,0,2,1,374,1,0,0,0
21,0,0,0,1,1,1,2,0,1,0,0,1,0,0,1,0,1,0,0,0,1,124,0,0,0
22,3,0,0,3,3,2,2,1,4,0,0,0,2,4,7,0,6,0,11,6,0,1,19894,2,13
23,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,46,0
24,1,1,0,7,3,2,1,0,0,0,0,0,7,1,0,0,1,0,4,1,1,0,15,0,6490
