,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,443,0,0,0,1,3,0,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,0
1,0,3084,0,0,2,0,0,2,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,2
2,0,3,126,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
3,1,1,0,662,76,37,3,0,0,0,0,4,0,0,1,0,2,1,2,2,0,0,3,2,2
4,0,2,1,65,970,133,4,0,0,0,0,10,1,1,0,0,5,0,0,5,0,2,0,1,3
5,3,1,1,23,117,2598,2,2,0,0,1,11,2,2,0,0,8,2,2,10,1,3,1,0,5
6,2,1,0,3,6,14,824,1,0,0,0,3,0,2,4,0,1,0,0,0,0,0,1,0,1
7,1,1,0,0,4,9,1,856,0,0,0,2,0,2,1,0,2,0,0,3,0,0,3,0,2
8,0,1,0,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,1,1,0,1,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10,0,1,0,0,0,1,0,0,0,0,46,0,0,0,0,0,1,0,0,1,0,0,0,4,2
11,0,1,0,1,6,10,0,1,0,0,0,859,1,1,2,0,8,0,0,8,1,1,0,1,0
12,0,2,0,0,1,4,0,0,0,0,0,4,24089,0,0,0,1,0,0,1,0,0,0,1,3
13,1,0,0,1,1,7,0,0,0,0,0,5,0,279,4,0,2,0,0,3,1,0,1,0,1
14,1,0,0,1,2,2,1,0,0,0,0,2,0,1,1221,1,2,0,6,3,0,0,1,0,0
15,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0,47,5,0,3,1,0,0,0,0,0
16,0,1,0,3,1,2,0,1,0,0,0,4,0,1,1,2,543,0,1,4,1,2,0,5,0
17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,476,0,0,0,0,0,0,1
18,0,1,0,1,5,2,0,0,0,0,0,5,0,0,0,2,3,0,958,4,0,0,0,1,0
19,0,2,0,1,3,8,0,1,0,0,0,3,0,3,0,0,4,0,3,1324,2,0,0,1,2
20,0,2,0,0,1,1,0,0,0,0,0,6,1,0,0,1,0,0,0,5,212,1,0,0,1
21,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,184,0,0,0
22,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,30297,4,11
23,0,1,2,2,3,1,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,305,2
24,0,2,0,0,0,7,0,0,0,0,0,1,1,3,0,0,1,0,1,2,0,0,5,0,9454
