,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,464,0,0,0,2,0,3,0,0,0,0,1,0,6,0,0,3,0,2,0,0,0,5,0,0
1,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
2,0,2,121,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0
3,0,0,0,2043,23,5,7,0,0,0,0,1,0,2,3,1,4,0,1,2,2,0,9,2,1
4,0,2,1,9,1654,15,2,0,5,1,0,7,0,0,1,4,5,0,4,8,2,5,3,0,3
5,0,0,0,9,15,1737,9,4,0,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0
6,0,0,0,5,12,8,621,0,1,0,0,4,0,2,1,2,4,0,5,2,0,0,4,1,0
7,1,0,0,0,8,0,7,489,0,0,0,1,1,0,1,1,11,0,5,3,0,0,3,0,0
8,0,1,0,0,2,0,0,0,648,0,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0
9,0,0,0,0,0,0,0,0,0,268,2,0,0,0,0,0,2,1,0,0,0,0,0,1,0
10,0,0,0,0,0,0,0,0,0,1,115,0,0,0,0,0,0,2,0,0,0,0,0,1,0
11,0,1,0,0,9,0,0,0,1,0,0,427,0,0,0,0,2,0,2,4,3,2,1,0,0
12,0,2,0,0,5,1,0,2,0,0,0,0,18013,0,0,0,0,0,0,1,1,0,1,0,1
13,1,1,0,2,8,0,6,0,0,0,0,3,0,305,0,1,1,0,5,1,1,1,2,0,0
14,0,0,0,1,11,0,0,0,1,0,0,2,0,0,1161,0,5,0,3,3,1,0,3,1,0
15,0,1,2,0,6,0,0,0,1,1,0,0,0,1,0,157,10,0,0,1,0,1,0,1,0
16,0,2,0,1,6,0,0,0,7,2,0,1,0,0,1,3,1102,0,4,1,5,1,9,1,1
17,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,23,0,0,0,0,0,0,0
18,0,0,0,0,14,1,3,0,3,0,0,1,0,0,1,1,5,0,4522,1,2,0,6,0,0
19,0,0,0,0,13,1,0,1,0,0,0,2,0,0,1,1,4,0,7,1318,1,0,7,0,0
20,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1647,0,1,0,0
21,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,560,0,0,0
22,0,1,0,0,4,0,0,0,2,1,1,0,0,0,0,0,4,0,2,0,0,0,27482,2,9
23,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,83,0
24,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,1,3,0,2,1,1,0,20,0,9252
