,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,658,0,0,43,25,98,5,4,0,67,0,3,0,30,353,0,14,0,0,2,3,0,0,1,19
1,0,2991,0,0,0,23,0,0,0,0,2,0,35,0,0,0,0,0,2,0,0,0,0,0,0
2,0,4,268,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,10,0,7
3,6,0,0,112,165,531,77,0,0,0,0,0,0,0,4,0,0,0,10,1,0,0,286,0,0
4,134,1,0,272,1677,1017,302,11,0,0,0,1,0,3,21,0,68,0,192,9,0,0,656,0,4
5,239,2,0,110,455,1962,249,7,0,0,0,1,0,2,132,0,76,0,264,31,0,0,815,0,1
6,138,0,6,47,163,356,668,39,0,0,0,13,0,50,322,0,19,0,1,8,0,5,17,0,91
7,0,1,0,0,5,5,11,1047,0,0,0,10,0,27,265,0,20,0,0,1,0,0,1,0,5
8,0,0,0,1,0,0,0,2,8,0,0,1,0,29,53,0,0,0,0,0,1410,0,0,0,0
9,1,4,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
10,0,4,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,13,0,0,0,0,0,46,0
11,0,0,0,0,5,1,0,12,0,0,0,1242,0,5,74,0,1,0,0,2,0,0,1,0,0
12,0,330,0,0,0,0,0,0,0,0,2,0,43805,0,0,0,0,0,0,0,0,0,0,1,0
13,23,0,5,0,6,6,43,125,0,0,0,70,0,413,251,0,13,0,54,4,0,10,12,0,19
14,9,1,1,1,34,45,23,607,0,0,0,304,0,90,6568,1,3,0,83,456,0,13,0,0,13
15,0,0,1,3,20,0,0,0,0,0,0,0,0,0,0,269,0,0,0,147,0,6,0,0,0
16,13,0,2,0,13,21,3,33,0,0,0,39,0,5,115,0,2340,0,0,7,0,0,0,0,3
17,0,10,0,0,0,3,0,0,0,4,4,0,13,0,0,0,0,39,0,0,0,0,0,0,0
18,4,0,12,18,35,10,3,10,0,0,0,0,0,0,3,78,892,0,15709,4,0,0,0,0,0
19,2,3,0,2,4,40,4,0,0,0,0,0,0,0,0,7,1,0,22,3971,0,0,2,0,0
20,0,1,0,74,2,136,18,2,0,0,0,0,0,0,0,40,0,0,85,170,1347,0,21,0,77
21,14,0,0,0,12,0,53,1,0,0,0,0,0,1,303,8,0,0,3,41,0,104,5,0,134
22,0,0,0,0,0,85,4,10,0,0,0,0,0,0,9,16,0,0,50,1223,0,0,84509,0,13718
23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0
24,0,0,0,0,0,62,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24408,0,8091
