Dataset,T,CV,ML,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T,Al-Time
UK@USVPN,0,1,RF,0.7207858323905665,0.6677266852572008,0.712393708289828,0.6677266852572008,0.6707401310591918,0.6476214072322497,0,79.89485025405884,7.152359485626221,0
UK@USVPN,1,2,RF,0.7251936297972326,0.6643084717816046,0.7054342393515343,0.6643084717816046,0.6639763566176086,0.6527582443352657,0,80.55849504470825,5.551785707473755,0
UK@USVPN,2,3,RF,0.7280567400574363,0.6620232717247816,0.7132734011288036,0.6620232717247816,0.6681785378399134,0.6556683268633916,0,79.56325840950012,5.543081760406494,0
UK@USVPN,3,4,RF,0.7278957444956923,0.6655734618876419,0.7002396591530382,0.6655734618876419,0.6632490167300997,0.6555733582136318,0,82.37348794937134,5.505970239639282,0
UK@USVPN,4,5,RF,0.7274519188930467,0.6661236374827118,0.7114440255268781,0.6661236374827118,0.6700377198649322,0.6548858268497116,0,79.05704998970032,5.558385372161865,0
UK@USVPN,5,6,RF,0.7235923766425899,0.6581835192899531,0.685286091856082,0.6581835192899531,0.650056293695183,0.6506035144773457,0,78.99121284484863,5.575925588607788,0
UK@USVPN,6,7,RF,0.7257766948046297,0.6620976013348233,0.7000463183560498,0.6620976013348233,0.6588315454554816,0.6532315221577831,0,76.4375729560852,5.537692546844482,0
UK@USVPN,7,8,RF,0.7283787311809242,0.6633308476692689,0.7107316067518945,0.6633308476692689,0.6693782002169076,0.6561458153642505,0,80.78239393234253,5.590833425521851,0
UK@USVPN,8,9,RF,0.7300452528065442,0.6671598033630805,0.7154128031674251,0.6671598033630805,0.6715459937145911,0.6581199804329244,0,79.63975071907043,5.544999599456787,0
UK@USVPN,9,10,RF,0.7195065703594117,0.6641950139323544,0.7110744727187331,0.6641950139323544,0.6681938244035274,0.6461670473727272,0,81.06582164764404,5.55318546295166,0
UK@USVPN,10,11,RF,0.7286180489078409,0.6638265729216323,0.7081060492131533,0.6638265729216323,0.6674453354777183,0.6563344714562318,0,79.1892638206482,5.552725315093994,0
UK@USVPN,11,12,RF,0.7272082499347315,0.664434880522211,0.7082038416651588,0.664434880522211,0.668372062503252,0.6549386296011885,0,78.22814345359802,5.840676546096802,0
UK@USVPN,12,13,RF,0.7221086067357062,0.6637328154737822,0.7100449183715086,0.6637328154737822,0.6682362376234053,0.6491923582541886,0,80.6807210445404,5.7736616134643555,0
UK@USVPN,13,14,RF,0.7294186754851623,0.6687006076706724,0.7119239361975951,0.6687006076706724,0.6713581336696285,0.6574255164283049,0,79.64678764343262,5.606361150741577,0
UK@USVPN,14,15,RF,0.7288834740231486,0.6641441123119853,0.7137506132701138,0.6641441123119853,0.6694716212104446,0.6566184658921718,0,80.3981032371521,6.374636888504028,0
UK@USVPN,15,16,RF,0.7292968410060047,0.6660483914136703,0.7029292815842774,0.6660483914136703,0.6653349417408313,0.6573186888823974,0,74.68859839439392,5.355374813079834,0
UK@USVPN,16,17,RF,0.7286441562962318,0.6660699020304073,0.7045440308484142,0.6660699020304073,0.6647230685023743,0.6563521712723936,0,77.62812995910645,5.485166788101196,0
UK@USVPN,17,18,RF,0.7287181272300061,0.6646520899200844,0.7163749907579304,0.6646520899200844,0.6710113154174563,0.6564570077894397,0,79.96160101890564,5.4501519203186035,0
UK@USVPN,18,19,RF,0.7276825341571664,0.659578442720806,0.7116064472407154,0.659578442720806,0.6647641082535063,0.6551976175510417,0,76.82899904251099,5.601478576660156,0
UK@USVPN,19,20,RF,0.732273083282569,0.6660971748674137,0.7143206218177949,0.6660971748674137,0.670907540432303,0.6603288557243349,0,80.04572033882141,7.142795085906982,0
UK@USVPN,20,21,RF,0.7273344356452877,0.6580734567870122,0.6848956345282845,0.6580734567870122,0.6501258048623616,0.6548912132846074,0,79.18409442901611,5.576455116271973,0
UK@USVPN,21,22,RF,0.7284135410321121,0.665012140679399,0.7112123749623345,0.665012140679399,0.6687730368003132,0.6561668900087887,0,78.72567701339722,6.468883752822876,0
UK@USVPN,22,23,RF,0.7284178922635106,0.6690744610633425,0.6998306447148852,0.6690744610633425,0.6663462294612132,0.6561869423271107,0,77.656090259552,5.4312005043029785,0
UK@USVPN,23,24,RF,0.7290314158906971,0.6649279837583544,0.700100742126838,0.6649279837583544,0.664250909667979,0.6568902305631359,0,76.72001242637634,5.583404064178467,0
UK@USVPN,24,25,RF,0.729818988773823,0.6674557469219217,0.700190841845712,0.6674557469219217,0.6644770403978186,0.6579731453576515,0,77.55174899101257,5.765064239501953,0
