,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,978,0,0,44,25,107,54,0,0,74,0,3,0,2,145,0,0,0,0,0,0,1,0,12,16
1,0,3929,0,0,16,1,0,0,0,0,0,0,2239,0,0,0,0,0,0,28,2,0,0,0,0
2,0,0,362,0,0,1,0,3,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,4
3,78,0,1,205,133,480,13,2,0,0,0,384,0,39,3,27,0,0,95,142,0,1,4593,0,128
4,128,7,0,178,1673,1951,199,12,0,0,0,263,0,41,23,0,6,0,524,12,0,17,6,0,60
5,7,0,0,33,287,2159,32,1,0,0,0,9,0,3,4,0,1,0,3,0,0,0,2798,0,17
6,143,1,2,57,217,445,491,36,0,0,0,82,0,131,48,2,9,0,9,4,0,275,27,0,40
7,16,2,0,0,4,64,10,1162,0,0,0,18,0,186,134,0,2,0,1,3,0,1,2,0,1
8,4,270,0,0,0,0,0,0,1020,0,50,0,0,0,0,0,0,0,0,0,426,0,0,0,0
9,0,2,0,0,0,2,0,0,0,638,0,0,67,0,0,0,0,43,0,0,2,0,0,35,0
10,6,4,0,0,0,0,0,0,4,0,274,0,43,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,0,8,1,2,3,0,0,0,1243,0,41,42,0,4,0,1,1,1,0,0,0,0
12,0,145,0,0,0,0,0,0,0,0,0,0,53927,1,2,0,0,0,0,1,0,0,0,0,0
13,271,1,0,6,3,32,5,38,0,0,0,42,0,396,162,0,2,0,3,5,0,18,17,0,2
14,30,4,1,27,8,28,18,80,0,0,0,821,0,349,1908,0,5,0,52,39,0,18,8,0,78
15,0,1,0,0,30,0,1,0,0,0,0,1,0,0,0,233,18,0,3,202,0,6,0,0,0
16,6,0,0,0,0,18,3,52,0,0,0,27,0,6,48,0,3085,0,62,3,0,0,0,0,42
17,0,8,0,0,0,2,0,0,0,3,8,0,0,0,0,0,0,45,0,3,0,0,0,0,0
18,1,0,20,65,172,17,2,6,0,0,0,0,0,0,18,0,0,0,13313,4,1,0,2,0,3
19,0,0,0,1,0,38,4,0,0,0,0,21,0,0,0,0,1,0,3,3927,0,4,0,0,15
20,1,3,0,0,66,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,4769,0,0,0,0
21,0,3,0,0,0,48,656,0,0,0,0,15,0,2,1,10,1,0,2,42,0,883,0,0,31
22,2,0,0,0,0,102,0,2,0,0,0,3,0,6,2,5,0,0,1,863,0,6,58198,0,23123
23,1,2,0,0,1,0,0,0,0,11,0,0,1,0,0,0,0,0,0,1,0,0,0,240,0
24,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15624,0,12078
