,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1092,0,0,3,5,201,76,16,0,0,0,1,0,321,75,0,4,0,0,0,0,0,0,0,0
1,0,8296,0,0,0,0,0,0,0,2,0,0,73,0,13,0,0,0,0,0,0,0,0,0,0
2,43,3,267,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0
3,0,3,0,1260,1005,499,360,1,0,0,0,0,0,0,7,0,5,0,2,0,0,0,0,0,1
4,25,6,0,141,1367,920,185,14,0,0,0,0,0,2,5,0,0,0,73,0,2,0,0,0,0
5,36,4,0,129,668,5034,255,11,0,0,0,0,0,16,94,0,0,0,58,4,2,1,2,0,199
6,10,1,2,34,195,214,550,13,0,0,0,1,0,5,4,0,0,0,0,1,2,1,11,0,1
7,19,0,0,0,14,9,37,1731,0,0,0,4,0,9,24,0,19,0,39,0,1,0,8,0,4
8,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,134,1,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
10,0,3,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,8,0,0,10,0,7,3,0,0,0,2287,0,45,168,0,4,0,1,2,22,0,0,0,0
12,0,132,0,0,0,0,0,0,0,0,0,0,81855,0,0,0,0,55,0,0,0,0,0,0,0
13,12,0,0,0,7,0,61,29,0,0,0,5,0,402,45,0,6,0,0,0,5,0,13,0,0
14,384,1,5,11,176,35,274,68,0,0,0,15,0,219,1342,0,57,0,114,0,4,1,3,0,1
15,0,1,0,0,21,0,4,0,0,0,0,0,0,0,3,61,0,0,1,220,1,22,0,0,1
16,6,0,5,0,1,2,8,0,0,0,0,11,0,9,54,0,1899,0,126,2,0,1,0,0,0
17,0,1,0,0,0,0,2,1,0,0,0,0,434,0,0,0,0,1145,0,0,0,0,0,0,0
18,0,1,1,1,2,0,1,3,0,0,0,0,0,2,26,0,0,0,7110,2,1,0,0,0,0
19,0,35,0,0,0,3,0,0,0,0,0,5,0,1,4,2,0,0,0,3139,0,0,33,0,0
20,3,7,1,5,38,9,9,0,4,1,0,0,0,0,0,1,0,0,0,10,1363,0,3,0,0
21,0,4,0,0,0,0,1,0,0,0,0,0,0,1,10,1,0,0,0,0,0,570,6,0,0
22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,67640,0,12592
23,5,61,0,0,0,0,0,0,0,7,0,0,139,0,0,0,0,0,0,0,0,0,0,425,0
24,95,3,10,109,482,46,1092,26,0,0,0,0,0,5,0,0,207,0,3,0,0,10,12463,0,11569
