,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,987,0,1,2,18,204,227,40,0,0,0,2,0,214,70,0,30,0,0,0,0,0,0,0,0
1,0,8292,0,0,1,0,0,2,0,2,0,0,86,0,1,0,0,1,0,0,0,0,0,0,0
2,0,3,258,0,2,0,2,4,0,0,0,0,0,0,1,0,62,0,2,0,0,0,0,0,0
3,1,3,0,1151,872,219,850,6,0,0,0,0,0,0,6,0,5,0,7,3,0,0,0,0,20
4,18,5,2,114,1692,357,368,10,0,0,0,0,0,0,2,0,0,0,158,1,2,0,0,1,11
5,14,2,7,86,1250,4295,447,15,0,0,0,0,0,7,10,0,61,1,111,1,2,1,195,0,7
6,18,1,1,21,211,112,558,18,0,0,0,1,0,5,4,0,3,0,3,12,2,74,1,0,1
7,13,0,2,19,13,14,21,1721,0,0,0,11,0,11,66,0,16,0,0,0,1,0,9,0,0
8,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
9,0,1,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0
10,0,3,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,2,3,0,0,10,0,1,251,0,0,0,1793,0,163,307,0,3,0,0,3,28,0,0,0,0
12,0,144,0,0,0,0,0,0,0,0,0,0,81858,0,0,0,0,41,0,0,0,0,0,0,0
13,11,7,0,1,21,0,42,40,0,0,0,11,0,395,32,0,7,0,1,0,5,0,13,0,0
14,375,0,2,147,21,7,120,227,0,0,0,34,9,415,1055,0,94,0,130,0,3,68,1,0,2
15,0,0,0,0,24,0,4,0,0,0,0,0,0,2,0,58,0,0,3,219,1,21,0,0,0
16,10,0,0,0,3,3,4,15,0,0,0,13,0,11,10,1,1921,0,125,0,0,7,2,0,1
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1580,1,2,0,0,0,0,0
18,0,0,9,0,1,1,0,1,0,0,0,0,0,0,32,0,3,0,7102,0,1,0,0,0,1
19,0,35,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,1,3150,0,6,23,2,0
20,0,8,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,10,1434,0,0,0,0
21,58,3,0,33,130,0,159,1,0,0,0,0,0,1,0,0,0,0,0,0,0,202,6,0,0
22,0,0,0,0,0,0,28,0,0,0,0,0,1,18,2,0,0,0,19,1,0,1,56030,0,24136
23,13,3,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,1,0,0,0,0,0,536,0
24,24,3,27,237,45,27,340,288,0,0,0,0,3,0,5,0,112,0,0,0,0,26,10856,0,14129
