,precision,recall,f1-score,support
Amazon Echo,0.3542039355992844,0.13862310385064178,0.1992619926199262,4285.0
Awair air quality monitor,0.3001555209953344,0.05730403800475059,0.0962353527798554,3368.0
Belkin Wemo switch,0.22794348508634227,0.611625947767481,0.33211344922232394,3561.0
Belkin wemo motion sensor,0.4585972590118622,0.8156493240475216,0.5870991522300036,4882.0
Dropcam,0.6715933084294299,0.867058083455651,0.7569101226432362,4769.0
HP Printer,0.0,0.0,0.0,2717.0
Light Bulbs LiFX Smart Bulb,0.5011520737327189,0.5390334572490706,0.5194029850746269,3228.0
MacBook,0.9710144927536233,0.22445561139028475,0.364625850340136,2985.0
NEST Protect smoke alarm,0.0,0.0,0.0,410.0
Netatmo Welcome,0.700874192322311,0.46565656565656566,0.559550902746169,3960.0
Netatmo weather station,0.08811127194914721,0.691699604743083,0.15631105900742479,2024.0
PIX-STAR Photo-frame,0.04578313253012048,0.00538243626062323,0.009632446134347274,3530.0
Phillip Hue Lightbulb,0.003722084367245657,0.0006280092108017584,0.0010746910263299302,4777.0
Samsung Galaxy Tab,0.13446475195822455,0.06525871172122492,0.0878714631025167,4735.0
Samsung SmartCam,0.4542974079126876,0.829045643153527,0.5869565217391304,4820.0
Smart Things,0.8768028846153847,0.37827326938034744,0.5285274406810361,3857.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,3601.0
TP-Link Smart plug,0.6712496180873816,0.9108623548922058,0.7729111697449428,2412.0
TPLink Router Bridge LAN,1.0,0.05378726833199034,0.10208373160007647,4964.0
Triby Speaker,0.7629198966408268,0.43692193858675543,0.5556339684780052,2703.0
iHome,0.35968880043423196,0.6507364975450082,0.4632952691680262,3055.0
accuracy,0.3771954503436357,0.3771954503436357,0.3771954503436357,0.3771954503436357
macro avg,0.40869400554410273,0.36866675548797784,0.3180713127780054,74643.0
weighted avg,0.43384904704652544,0.3771954503436357,0.3315098860850034,74643.0
