,precision,recall,f1-score,support
Amazon Echo,0.0,0.0,0.0,4592.0
Awair air quality monitor,0.038636363636363635,0.009261781530918006,0.014941771039332013,3671.0
Belkin Wemo switch,0.4549416071117308,0.5818100757913509,0.5106133228993447,4486.0
Belkin wemo motion sensor,0.550575263662512,0.47894078398665557,0.5122658340767172,4796.0
Dropcam,0.7539916292047745,0.9916411824668705,0.856639661852765,4905.0
HP Printer,0.17634730538922155,0.1395734597156398,0.15582010582010583,4220.0
Light Bulbs LiFX Smart Bulb,0.48007550335570476,0.6181474480151229,0.5404320623303033,3703.0
MacBook,0.4211025328457267,0.6493316624895572,0.5108865335633883,4788.0
NEST Protect smoke alarm,0.0,0.0,0.0,351.0
Netatmo Welcome,0.9485791610284167,0.6081110388202126,0.7411127263116163,4611.0
Netatmo weather station,0.22550262633580873,0.3297139830508475,0.26782833171990966,3776.0
PIX-STAR Photo-frame,0.20695504664970313,0.27806267806267804,0.237296377340141,1755.0
Phillip Hue Lightbulb,0.0,0.0,0.0,4295.0
Samsung Galaxy Tab,0.17642466822794692,0.13647342995169082,0.15389853592100783,4968.0
Samsung SmartCam,0.35853812224322623,0.4885168491092509,0.4135550104478968,4659.0
Smart Things,0.9658368644067796,0.8809178743961352,0.9214249621020716,4140.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,2761.0
TP-Link Smart plug,0.2992834059294647,0.8262218774243599,0.4394017534811758,2578.0
TPLink Router Bridge LAN,0.3378733942114224,0.46695187165775404,0.39206178160919547,4675.0
Triby Speaker,0.4819173363949483,0.7199828473413379,0.5773727647867951,2332.0
iHome,0.5001346619983841,0.7404306220095693,0.5970101269892301,2508.0
accuracy,0.4426498663612065,0.4426498663612065,0.4426498663612065,0.4426498663612065
macro avg,0.3512721663158159,0.4259090221819023,0.37345531725195213,78570.0
weighted avg,0.38084622511974886,0.4426498663612065,0.39798243080356877,78570.0
