,precision,recall,f1-score,support
Amazon Echo,0.8686190378474054,0.9212705366922235,0.894139383020538,4565.0
Awair air quality monitor,0.9897489570328849,0.9918309859154931,0.9906838869633161,3550.0
Belkin Wemo switch,0.8896679995831495,0.08117832246458287,0.14853477519103073,4447.0
Belkin wemo motion sensor,0.5386676595871227,0.9388276011248108,0.6845489181992657,4623.0
Dropcam,0.9851310056044417,0.9987473903966597,0.9918826180208409,4790.0
HP Printer,0.9609822875772853,0.3681490104772992,0.5323482133507644,4295.0
Light Bulbs LiFX Smart Bulb,1.0,0.9573033707865168,0.9780305313470464,3115.0
MacBook,0.9655341972475139,0.6914168377823409,0.8046578922562009,4870.0
NEST Protect smoke alarm,0.05055641753720782,0.8873239436619718,0.09566234734447966,213.0
Netatmo Welcome,0.9823040891321563,0.8036484245439469,0.8839128800289442,4221.0
Netatmo weather station,0.6930937687506793,0.9989050095811661,0.8183632792155308,3653.0
PIX-STAR Photo-frame,0.9486354176727486,0.8577909802862542,0.9009090531867747,3703.0
Phillip Hue Lightbulb,0.9865596859048174,0.7600087892770819,0.858437916031253,4551.0
Samsung Galaxy Tab,0.7017853393200051,0.8737008704827224,0.7779180098258959,3791.0
Samsung SmartCam,0.8296896281380214,0.5884764782045748,0.6882803813192385,4634.0
Smart Things,0.9997816295769845,0.9994539994539995,0.9996177623369447,3663.0
TP-Link Day Night Cloud camera,0.849110196433046,0.9009947337624341,0.8739001639483313,3418.0
TP-Link Smart plug,0.811589704773449,0.7298878595806924,0.7685660571407043,2051.0
TPLink Router Bridge LAN,0.6951405001598763,0.9806796324000855,0.813328813432709,4679.0
Triby Speaker,0.8874775151093257,0.911413267408323,0.8988406197411551,2427.0
iHome,0.9986015759650911,0.9518248175182482,0.9746522705738204,3151.0
accuracy,0.8045427879097055,0.8045427879097055,0.8045427879097055,0.8045427879097055
macro avg,0.8396512672834863,0.818706326752449,0.7798674177368945,78410.0
weighted avg,0.8744769247203596,0.8045427879097055,0.8013267426963291,78410.0
