,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1943,0,185,1,229,0,76,58,0,252,6,261,0,1205,3,9,6,0,1,44,0
1,462,1,327,519,326,560,8,0,0,8,453,0,0,276,1,278,121,0,21,0,0
2,1146,0,225,78,0,3,0,5,0,2,7,90,61,1208,155,92,13,16,454,0,0
3,31,1,88,504,0,14,19,0,6,0,153,15,1612,106,70,570,12,148,1515,11,0
4,270,0,0,0,2600,0,0,0,0,782,0,69,309,16,0,720,0,0,0,0,0
5,1521,52,38,6,0,403,8,160,13,2,36,30,10,58,123,6,41,0,16,9,179
6,85,0,0,0,0,0,2953,0,0,0,101,0,0,87,0,0,0,0,0,0,0
7,88,0,14,0,0,0,0,133,0,22,21,52,0,2587,0,0,0,0,0,64,0
8,25,17,128,0,0,18,0,59,26,0,77,1,0,2,3,0,50,0,0,0,0
9,14,2,26,0,0,1,2,285,0,1170,1,33,0,2420,0,0,0,0,1,0,0
10,0,0,96,3,0,6,0,0,0,0,1790,0,0,124,3,0,0,0,0,0,0
11,331,0,20,0,0,0,82,74,0,9,13,1947,2,1048,0,0,0,0,0,0,0
12,302,0,0,265,63,0,6,11,0,7,0,6,3071,84,0,20,0,0,931,4,0
13,65,0,1855,0,15,2,48,130,0,22,26,144,0,364,1,2,1890,0,129,34,0
14,90,17,14,0,14,64,2,18,1,1,5,3,289,190,2038,0,11,14,2031,2,9
15,141,0,3,18,0,5,60,0,0,0,82,0,25,3,71,3412,0,0,30,1,0
16,1555,0,3,0,1074,0,8,25,0,77,7,8,12,248,0,0,579,0,0,0,0
17,108,0,2,99,0,0,36,4,0,0,134,11,0,296,5,0,55,1374,209,72,0
18,126,0,6,20,0,4,22,73,0,6,15,8,184,176,473,76,9,0,3711,47,0
19,78,5,0,0,0,0,72,388,0,28,30,63,411,228,15,0,0,11,3,1345,20
20,16,175,5,0,0,0,0,274,0,0,3,105,405,13,26,0,1,0,0,13,2015
