,precision,recall,f1-score,support
Amazon Echo,0.671247357293869,0.5927654609101517,0.6295699591027388,4285.0
Awair air quality monitor,0.8939393939393939,0.017517814726840854,0.0343622597553873,3368.0
Belkin Wemo switch,0.5866851595006934,0.7127211457455771,0.6435907189045265,3561.0
Belkin wemo motion sensor,0.8552631578947368,0.78553871364195,0.8189194960495408,4882.0
Dropcam,0.47926547488751065,0.8263786957433424,0.6066810344827587,4769.0
HP Printer,0.8301282051282051,0.8579315421420685,0.8438009049773758,2717.0
Light Bulbs LiFX Smart Bulb,0.9783147459727385,0.9783147459727385,0.9783147459727385,3228.0
MacBook,0.45799715234931176,0.9698492462311558,0.6221792392005158,2985.0
NEST Protect smoke alarm,0.889937106918239,0.6902439024390243,0.7774725274725274,410.0
Netatmo Welcome,0.6936534524474223,0.9411616161616163,0.7986713811207542,3960.0
Netatmo weather station,0.9718518518518519,0.6482213438735178,0.7777119146413751,2024.0
PIX-STAR Photo-frame,0.8588082901554405,0.7512747875354108,0.8014505893019039,3530.0
Phillip Hue Lightbulb,0.776276910088645,0.7699392924429558,0.773095112979506,4777.0
Samsung Galaxy Tab,0.43953656770456184,0.12819429778247096,0.1984957488554611,4735.0
Samsung SmartCam,0.6677653263019117,0.8406639004149378,0.7443056576047025,4820.0
Smart Things,0.9800925925925925,0.5488721804511278,0.7036729267076617,3857.0
TP-Link Day Night Cloud camera,0.8908167583580194,0.5845598444876423,0.7059020791415158,3601.0
TP-Link Smart plug,0.6928104575163399,0.9228855721393036,0.7914666666666667,2412.0
TPLink Router Bridge LAN,0.6024986802745029,0.6897663174858985,0.6431858739551047,4964.0
Triby Speaker,0.9502347417840376,0.7487976322604514,0.8375750051727705,2703.0
iHome,0.8165630299604295,0.9456628477905074,0.876384043682694,3055.0
accuracy,0.7019144460967539,0.7019144460967539,0.7019144460967539,0.7019144460967539
macro avg,0.7611279244247834,0.7119648047799375,0.6955622802737251,74643.0
weighted avg,0.7375015474751271,0.7019144460967539,0.6793490798713285,74643.0
