,precision,recall,f1-score,support
Amazon Echo,0.6908565928777671,0.7855110527467717,0.7351495288816058,4569.0
Awair air quality monitor,1.0,0.9996958637469586,0.9998479087452472,3288.0
Belkin Wemo switch,0.6894977168949772,0.5286321580395099,0.5984430290162774,3999.0
Belkin wemo motion sensor,0.7964528768818313,0.7795720629794106,0.7879220646740794,4954.0
Dropcam,1.0,0.6524673133698862,0.7896886166411434,4742.0
HP Printer,0.9581893572909468,0.9847301136363636,0.9712784588441332,2816.0
Light Bulbs LiFX Smart Bulb,0.9519321394910462,0.9992579767499382,0.9750211174128152,4043.0
MacBook,0.9516423357664234,0.9529465509365007,0.9522939968043825,2189.0
NEST Protect smoke alarm,0.793859649122807,0.6908396946564885,0.7387755102040816,262.0
Netatmo Welcome,0.441400304414003,0.17842493847415913,0.25412589455235873,4876.0
Netatmo weather station,0.9202425373134329,0.9796425024826216,0.9490139490139491,2014.0
PIX-STAR Photo-frame,0.9318629381646317,0.6696858194169262,0.7793148880105403,3533.0
Phillip Hue Lightbulb,0.9319196428571429,0.886411889596603,0.9085963003264418,4710.0
Samsung Galaxy Tab,0.6748548459133542,0.932716049382716,0.7831044311997928,4860.0
Samsung SmartCam,0.6666666666666666,0.9529015979814972,0.7844902198372858,4756.0
Smart Things,0.9372489959839359,1.0,0.9676081886499095,3734.0
TP-Link Day Night Cloud camera,0.7646219686162625,0.7880035283740077,0.7761366927309586,3401.0
TP-Link Smart plug,0.9010903426791277,0.9495281083299139,0.9246753246753248,2437.0
TPLink Router Bridge LAN,0.3893613954158858,0.5434607645875251,0.45368270765096164,4970.0
Triby Speaker,0.9822657490735839,0.8739990579368818,0.924975074775673,4246.0
iHome,0.994011976047904,0.9710757231069224,0.9824099950682228,3077.0
accuracy,0.7951236511952089,0.7951236511952089,0.7951236511952089,0.7951236511952089
macro avg,0.8270465729272252,0.8142620365015049,0.8112644713197709,77476.0
weighted avg,0.8044523246435109,0.7951236511952089,0.7882997553774989,77476.0
