,precision,recall,f1-score,support
Amazon Echo,0.41568355308813326,0.13978996499416568,0.2092210967516591,4285.0
Awair air quality monitor,0.0,0.0,0.0,3368.0
Belkin Wemo switch,0.0,0.0,0.0,3561.0
Belkin wemo motion sensor,0.5945945945945946,0.004506349856616141,0.0089449075015247,4882.0
Dropcam,0.07234855955216409,1.0,0.13493478199360553,4769.0
HP Printer,0.5111480865224626,0.5653294074346706,0.5368752184550858,2717.0
Light Bulbs LiFX Smart Bulb,0.7527472527472527,0.04244114002478315,0.08035190615835777,3228.0
MacBook,0.4330708661417323,0.018425460636515914,0.03534704370179949,2985.0
NEST Protect smoke alarm,0.0,0.0,0.0,410.0
Netatmo Welcome,0.0,0.0,0.0,3960.0
Netatmo weather station,0.8383167220376523,0.3740118577075099,0.5172531602323198,2024.0
PIX-STAR Photo-frame,0.9231160896130346,0.5135977337110481,0.6599927193301782,3530.0
Phillip Hue Lightbulb,0.9786223277909739,0.17249319656688297,0.2932906211069586,4777.0
Samsung Galaxy Tab,0.2727272727272727,0.0019007391763463568,0.0037751677852348995,4735.0
Samsung SmartCam,0.08695652173913043,0.0008298755186721991,0.0016440608302507194,4820.0
Smart Things,0.8095238095238095,0.0044075706507648435,0.008767405879319238,3857.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,3601.0
TP-Link Smart plug,0.37037037037037035,0.0041459369817578775,0.008200082000820008,2412.0
TPLink Router Bridge LAN,1.0,0.0012087026591458502,0.002414486921529175,4964.0
Triby Speaker,1.0,0.0011098779134295228,0.0022172949002217295,2703.0
iHome,0.06976744186046512,0.0009819967266775777,0.0019367333763718527,3055.0
accuracy,0.14152700186219738,0.14152700186219738,0.14152700186219738,0.14152700186219738
macro avg,0.43471397468138323,0.13548475288376127,0.11929365175834461,74643.0
weighted avg,0.4471544700638077,0.14152700186219738,0.11103916120147914,74643.0
