,precision,recall,f1-score,support
Amazon Echo,0.869403754899938,0.9231106243154436,0.8954526136846578,4565.0
Awair air quality monitor,1.0,0.9932394366197184,0.996608253250424,3550.0
Belkin Wemo switch,0.9409417398244214,0.2651225545311446,0.41368421052631577,4447.0
Belkin wemo motion sensor,0.5873701254891378,0.9415963659961065,0.7234502243643013,4623.0
Dropcam,0.9807258560590528,0.9985386221294362,0.9895520844108823,4790.0
HP Printer,0.7957149975087194,0.3718277066356228,0.5068232307204061,4295.0
Light Bulbs LiFX Smart Bulb,1.0,0.9662921348314606,0.9828571428571428,3115.0
MacBook,0.9736211031175059,0.08336755646817248,0.15358426328730848,4870.0
NEST Protect smoke alarm,0.05054827493982348,0.8873239436619718,0.09564777327935223,213.0
Netatmo Welcome,0.9808760024676125,0.7533759772565742,0.8522042074232882,4221.0
Netatmo weather station,0.6925118483412323,1.0,0.8183243727598567,3653.0
PIX-STAR Photo-frame,0.8684354485776804,0.857412908452606,0.8628889794809076,3703.0
Phillip Hue Lightbulb,0.9614358476837255,0.8710173588222367,0.9139958496656677,4551.0
Samsung Galaxy Tab,0.4335952595646013,0.8878923766816144,0.5826553574519647,3791.0
Samsung SmartCam,0.7664634146341464,0.5425118687958567,0.6353297952994692,4634.0
Smart Things,1.0,1.0,1.0,3663.0
TP-Link Day Night Cloud camera,0.8355899419729207,0.6319485078993563,0.7196401799100449,3418.0
TP-Link Smart plug,0.609715242881072,0.7098976109215017,0.656003604415409,2051.0
TPLink Router Bridge LAN,0.7328496042216359,0.9497755930754435,0.8273294238108535,4679.0
Triby Speaker,0.9533565823888404,0.9011124845488258,0.9264986231730565,2427.0
iHome,1.0,0.9489051094890509,0.9737827715355805,3151.0
accuracy,0.7653233005994133,0.7653233005994133,0.7653233005994133,0.7653233005994133
macro avg,0.8111026211700982,0.7849651781491496,0.739348236252709,78410.0
weighted avg,0.8483795442668838,0.7653233005994133,0.7563723166800806,78410.0
