,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2922,2,9,14,24,972,29,0,7,75,17,447,0,33,1,4,0,0,0,1,8
1,3,418,4,5,0,0,0,0,0,0,28,30,0,187,154,983,0,0,1732,5,1
2,91,2,2807,540,0,610,0,0,238,0,54,13,71,0,21,0,0,0,0,0,0
3,0,6,315,3518,0,431,0,0,157,0,14,56,34,0,13,66,0,0,13,0,0
4,1004,0,0,0,3765,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0
5,2,6,19,6,0,1545,0,0,2573,0,103,4,20,6,0,0,0,0,3,0,8
6,432,0,208,0,0,1,1916,0,0,0,97,411,0,0,0,0,0,4,0,10,36
7,250,8,6,17,0,4,50,1700,15,0,32,29,0,2655,0,0,10,0,31,63,0
8,3,0,0,0,0,0,3,0,182,0,24,0,0,0,1,0,0,0,0,0,0
9,1183,1,24,0,0,280,0,10,238,2147,63,257,4,3,3,0,0,0,8,0,0
10,0,0,0,39,0,0,0,0,0,0,3515,99,0,0,0,0,0,0,0,0,0
11,303,0,0,0,5,1,4,21,91,0,367,2755,0,45,0,0,1,0,1,0,109
12,27,0,380,0,2,2,0,10,0,0,0,186,2745,25,12,0,0,12,473,206,471
13,124,23,2,7,13,46,0,1304,14,9,337,28,119,1692,1,8,2,0,0,59,3
14,1331,0,503,27,0,137,0,0,142,38,22,453,83,0,1121,0,0,3,768,6,0
15,0,0,0,0,0,1,0,0,0,0,0,73,0,0,0,3588,0,0,0,0,1
16,1075,0,1046,35,0,357,128,0,0,0,75,74,0,0,0,0,360,261,0,0,7
17,44,0,105,251,0,3,0,0,0,0,202,64,0,0,0,0,0,1380,1,0,1
18,53,0,34,35,0,167,8,0,68,306,12,150,172,26,31,121,2,87,3083,324,0
19,14,2,0,0,0,1,0,13,0,0,163,92,248,2,0,0,457,0,0,792,643
20,2,0,2,9,0,2,3,2,0,0,146,11,0,6,0,0,2158,0,0,786,24
