,precision,recall,f1-score,support
Amazon Echo,0.251223059632421,0.44340723453908987,0.32072923700202566,4285.0
Awair air quality monitor,0.3877840909090909,0.40528503562945367,0.39634146341463417,3368.0
Belkin Wemo switch,0.18056371109806224,0.17270429654591407,0.1765465767188173,3561.0
Belkin wemo motion sensor,0.32859848484848486,0.14215485456780008,0.19845581927366315,4882.0
Dropcam,0.8343937465915288,0.9624659257706017,0.8938656280428432,4769.0
HP Printer,0.0,0.0,0.0,2717.0
Light Bulbs LiFX Smart Bulb,0.6569230769230769,0.2645600991325898,0.377208480565371,3228.0
MacBook,0.03439153439153439,0.008710217755443886,0.013900026730820634,2985.0
NEST Protect smoke alarm,0.0,0.0,0.0,410.0
Netatmo Welcome,0.29298285198555957,0.6558080808080808,0.4050218340611354,3960.0
Netatmo weather station,0.7697664891437935,0.9283596837944664,0.8416573348264278,2024.0
PIX-STAR Photo-frame,0.2706267029972752,0.703399433427762,0.39086973632428174,3530.0
Phillip Hue Lightbulb,0.4005960729312763,0.47833368222733935,0.4360270966510829,4777.0
Samsung Galaxy Tab,0.6774193548387096,0.0044350580781415,0.008812421317666807,4735.0
Samsung SmartCam,0.6214131440913299,0.4178423236514523,0.49968986478104455,4820.0
Smart Things,0.7452290076335878,0.8099559242934924,0.7762454963349484,3857.0
TP-Link Day Night Cloud camera,0.15174210354933246,0.12940849763954457,0.1396882494004796,3601.0
TP-Link Smart plug,0.8220684039087948,0.8370646766169154,0.8294987674609695,2412.0
TPLink Router Bridge LAN,0.4915842443171959,0.5707091055600322,0.5281998694882073,4964.0
Triby Speaker,1.0,0.512393636699963,0.6775929549902153,2703.0
iHome,0.8350634371395617,0.9479541734860883,0.8879349992334815,3055.0
accuracy,0.4561177873343783,0.4561177873343783,0.4561177873343783,0.4561177873343783
macro avg,0.4643985484252674,0.44737866382019864,0.4189659931722913,74643.0
weighted avg,0.47854584828137847,0.4561177873343783,0.42486131774319663,74643.0
