,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2448,11,994,0,52,0,10,2,17,330,0,363,20,157,13,1,14,58,24,39,12
1,33,140,62,0,0,0,0,0,24,0,0,1,0,0,719,0,56,0,2511,4,0
2,0,0,3218,850,0,0,0,0,291,0,0,7,1,0,33,0,47,0,0,0,0
3,0,0,649,3704,0,0,0,0,171,0,0,57,0,0,1,1,40,0,0,0,0
4,4,9,0,0,4768,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0
5,6,135,2,3,0,1274,0,0,2673,1,0,4,0,1,14,179,0,0,1,0,2
6,0,186,23,6,0,0,2197,0,92,48,0,3,0,0,4,196,0,81,245,0,34
7,32,0,0,0,2,30,0,3732,31,3,0,63,1,164,0,0,73,9,718,8,4
8,0,0,0,0,0,0,0,3,201,0,6,3,0,0,0,0,0,0,0,0,0
9,34,13,280,9,12,0,0,6,269,3127,1,117,1,39,0,0,0,3,0,309,1
10,0,0,6,0,0,2,0,8,1274,0,1146,1124,0,0,0,54,39,0,0,0,0
11,117,0,0,0,0,0,2,0,458,386,0,2583,14,0,2,2,7,64,1,63,4
12,42,0,84,54,0,0,0,0,0,35,0,1154,2260,0,272,0,1,10,18,447,174
13,75,0,3,0,2,13,0,173,269,69,10,11,17,3093,1,6,29,2,12,6,0
14,253,0,146,11,0,3,0,0,164,0,0,114,28,0,2302,1003,139,2,466,3,0
15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,272,3389,0,0,1,0,0
16,243,2,0,0,0,0,946,0,75,0,412,28,2,25,277,1,1193,211,0,3,0
17,10,0,286,34,0,0,0,0,202,0,0,72,1,0,0,0,1,1439,0,6,0
18,0,118,37,36,238,1,7,0,75,5,4,29,187,7,39,427,8,7,3436,18,0
19,18,0,0,0,0,0,0,1,163,44,0,4,0,8,418,46,0,0,539,1178,8
20,15,0,0,0,0,0,1,0,145,15,1,15,0,0,0,0,626,1,0,0,2332
