,precision,recall,f1-score,support
Amazon Echo,0.6449664429530201,0.6278310104529616,0.6362833811520635,4592.0
Awair air quality monitor,0.06439393939393939,0.01389267229637701,0.022854582119650458,3671.0
Belkin Wemo switch,0.6070884146341463,0.71020954079358,0.6546126977604274,4486.0
Belkin wemo motion sensor,0.7430085907512338,0.847581317764804,0.7918574072270381,4796.0
Dropcam,0.8465011286681715,0.9938837920489296,0.9142910727681921,4905.0
HP Printer,0.9423240033927056,0.2632701421800948,0.41155769586960556,4220.0
Light Bulbs LiFX Smart Bulb,0.6398283695103483,0.6845800702133406,0.6614481409001957,3703.0
MacBook,0.8356794802382241,0.6447368421052632,0.7278943645366659,4788.0
NEST Protect smoke alarm,0.056503926254694435,0.943019943019943,0.10661942341761958,351.0
Netatmo Welcome,0.8508581097413584,0.7633918889611798,0.8047553726566072,4611.0
Netatmo weather station,0.8485875706214688,0.3977754237288136,0.5416516408222143,3776.0
PIX-STAR Photo-frame,0.3498288204170557,0.6404558404558405,0.45249597423510474,1755.0
Phillip Hue Lightbulb,0.9087264878199198,0.6861466821885914,0.7819050145927302,4295.0
Samsung Galaxy Tab,0.8537529017281404,0.6662640901771336,0.7484454494064443,4968.0
Samsung SmartCam,0.48159278737791134,0.4127495170637475,0.4445214979195561,4659.0
Smart Things,0.7542372881355932,0.9888888888888889,0.8557692307692306,4140.0
TP-Link Day Night Cloud camera,0.5145705521472392,0.24302788844621515,0.3301353013530135,2761.0
TP-Link Smart plug,0.8711507293354943,0.8339798293250581,0.8521601268331352,2578.0
TPLink Router Bridge LAN,0.4281450872359963,0.7978609625668449,0.5572570404123403,4675.0
Triby Speaker,0.6872202884137245,0.5926243567753001,0.6364264333410085,2332.0
iHome,0.9480060575466936,0.7488038277511961,0.8367119625751837,2508.0
accuracy,0.6408934707903781,0.6408934707903781,0.6408934707903781,0.6408934707903781
macro avg,0.6608081417293848,0.6429035489144811,0.6080787528889535,78570.0
weighted avg,0.6987979101728292,0.6408934707903781,0.6423586721992192,78570.0
