,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,3547,0,917,0,0,0,0,0,0,13,19,3,12,9,0,0,7,65,0,0,0
1,0,3643,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
2,0,0,25,3699,0,0,0,4,223,0,24,0,2,1,467,0,41,0,0,0,0
3,0,0,4,4514,0,0,0,1,165,0,15,0,0,0,58,0,39,0,0,0,0
4,67,0,0,0,4830,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0
5,0,0,0,0,0,1209,0,5,1903,0,129,0,0,0,0,0,0,0,962,4,8
6,0,0,0,0,0,0,3643,0,0,0,59,0,0,0,0,0,0,0,1,0,0
7,15,0,1,0,5,52,0,2233,12,0,8,7,14,2363,1,0,0,2,0,52,23
8,0,0,0,0,0,0,0,10,286,0,51,0,0,0,0,0,0,0,0,0,4
9,2,0,149,4,0,0,0,0,183,4164,15,71,4,3,0,0,1,14,0,1,0
10,0,0,0,0,0,0,0,0,6,0,3767,0,0,0,0,0,0,0,0,0,3
11,1,0,0,0,0,0,0,0,46,8,399,1286,2,3,0,0,1,6,1,2,0
12,0,0,0,199,0,0,0,34,2,22,0,45,3648,119,0,0,1,34,12,179,0
13,147,0,4,11,2,0,0,0,17,8,73,19,3,4397,153,0,9,30,0,95,0
14,502,0,0,34,0,6,0,1,118,29,13,3,2,10,2610,0,140,2,1174,14,1
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140,0,0,0,0,0
16,36,0,86,175,0,0,0,0,0,0,73,0,0,0,0,0,2388,3,0,0,0
17,35,0,0,0,0,0,0,0,0,15,288,26,3,0,0,0,0,2211,0,0,0
18,0,0,0,13,0,0,4,3,43,4,1,0,46,37,115,2,6,9,4392,0,0
19,144,0,0,0,0,0,0,0,0,0,240,2,5,1,0,0,0,0,0,1940,0
20,0,0,0,0,0,3,0,1,62,0,136,0,0,0,0,0,0,0,0,3,2303
