,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2076,0,0,0,585,0,498,40,0,433,0,613,0,130,194,0,0,0,0,0,0
1,112,1197,0,21,691,1,790,0,0,90,386,0,0,0,0,0,0,0,0,0,0
2,351,0,1768,872,0,0,0,0,0,0,19,0,249,542,3,13,17,53,112,0,0
3,16,0,327,2318,0,1,0,0,0,0,15,0,1508,251,0,307,8,6,197,0,0
4,1365,0,0,0,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1653,327,0,3,0,495,0,71,0,0,9,59,0,1,192,6,0,0,0,0,0
6,76,0,0,2,0,0,2593,0,0,0,6,0,0,1178,0,0,0,0,188,0,0
7,19,0,213,0,0,0,2,1787,0,9,7,101,0,6,23,0,2,0,1,12,7
8,0,0,0,0,0,10,0,0,175,0,54,8,0,1,0,0,0,0,0,14,0
9,108,0,0,8,0,2,39,0,0,758,7,3,0,1,3,0,0,0,3947,0,0
10,0,0,0,0,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0
11,723,0,0,0,0,0,36,0,0,0,21,2751,0,2,0,0,0,0,0,0,0
12,236,0,93,106,37,0,17,165,0,9,1,17,3713,13,1,0,6,0,292,4,0
13,492,6,22,3,28,0,65,2215,0,312,64,6,249,996,49,0,69,82,7,1,194
14,18,118,80,0,0,63,0,0,0,0,0,0,277,94,2111,0,0,0,1995,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3404,330,0,0,0,0
16,1407,0,0,0,704,0,6,0,0,0,2,19,0,0,706,0,557,0,0,0,0
17,0,0,2,12,0,0,57,0,0,0,12,83,0,81,0,0,53,2126,11,0,0
18,41,2,31,394,0,2,64,1,0,6,19,0,520,29,469,5,0,0,3381,6,0
19,22,0,0,0,0,1,1,11,0,1,11,162,34,19,0,0,0,0,0,3984,0
20,33,0,0,0,0,0,0,25,0,0,8,58,0,0,0,0,0,0,0,0,2953
