,precision,recall,f1-score,support
Amazon Echo,0.5292620865139949,0.364512595837897,0.4317032040472175,4565.0
Awair air quality monitor,0.6853146853146853,0.055211267605633794,0.10218978102189782,3550.0
Belkin Wemo switch,0.565678814577493,0.6352597256577468,0.5984535536489778,4447.0
Belkin wemo motion sensor,0.8202112337974075,0.7391304347826086,0.7775628626692457,4623.0
Dropcam,0.9978130125751777,0.7620041753653445,0.8641098484848484,4790.0
HP Printer,0.38426395939086294,0.35250291036088477,0.36769884638737094,4295.0
Light Bulbs LiFX Smart Bulb,0.5862174578866769,0.614446227929374,0.6000000000000001,3115.0
MacBook,0.8252067914671312,0.7784394250513347,0.8011411665257819,4870.0
NEST Protect smoke alarm,0.04896421845574388,0.8544600938967136,0.09262086513994912,213.0
Netatmo Welcome,0.5018408836241396,0.7427149964463398,0.5989682842949944,4221.0
Netatmo weather station,0.5707953705983748,0.6345469477142075,0.6009852216748769,3653.0
PIX-STAR Photo-frame,0.4774947941694698,0.8050229543613285,0.5994369595817414,3703.0
Phillip Hue Lightbulb,0.6624203821656051,0.4798945286750165,0.5565749235474007,4551.0
Samsung Galaxy Tab,0.5129059117402165,0.48747032445265104,0.49986475520692436,3791.0
Samsung SmartCam,0.6252045826513911,0.3297367285282693,0.43176038428934727,4634.0
Smart Things,0.7431648715824358,0.9795249795249795,0.8451301377929571,3663.0
TP-Link Day Night Cloud camera,0.6561712846347607,0.152428320655354,0.24738841405508075,3418.0
TP-Link Smart plug,0.9254327563249001,0.6777181862506094,0.7824373768646214,2051.0
TPLink Router Bridge LAN,0.4234433085501859,0.7790126095319513,0.5486565816211334,4679.0
Triby Speaker,0.597911227154047,0.37742068397198186,0.46274311694872444,2427.0
iHome,0.8138801261829653,0.9006664550936211,0.8550768303705937,3151.0
accuracy,0.5872337712026527,0.5872337712026527,0.5872337712026527,0.5872337712026527
macro avg,0.6168379885408412,0.5953392653187547,0.555452529246366,78410.0
weighted avg,0.6393244007593589,0.5872337712026527,0.5790190420439194,78410.0
