,precision,recall,f1-score,support
Amazon Echo,0.6558920386397865,0.782315605165244,0.7042126212880749,4569.0
Awair air quality monitor,0.8,0.580352798053528,0.5922984446924604,3288.0
Belkin Wemo switch,0.42761603926708586,0.15353838459614905,0.22499015210497322,3999.0
Belkin wemo motion sensor,0.8603172722769813,0.7486475575292693,0.7984916462881657,4954.0
Dropcam,0.9176502997188025,0.9582032897511599,0.9314691534398932,4742.0
HP Printer,0.9071154837619755,0.9009232954545455,0.8989947425216375,2816.0
Light Bulbs LiFX Smart Bulb,0.9620851245210111,0.9362849369280237,0.942201377362424,4043.0
MacBook,0.6984560026752175,0.9569666514390132,0.7713128213817572,2189.0
NEST Protect smoke alarm,0.5135563963455541,0.7992366412213741,0.5628013069327727,262.0
Netatmo Welcome,0.5957843479618604,0.5012305168170632,0.5164826169079528,4876.0
Netatmo weather station,0.9054993209021447,0.8427010923535253,0.8604918358675219,2014.0
PIX-STAR Photo-frame,0.9604976874481018,0.7051231248230965,0.8130635053997939,3533.0
Phillip Hue Lightbulb,0.918108956953988,0.8894692144373673,0.9027426990678201,4710.0
Samsung Galaxy Tab,0.6060453110906321,0.9392181069958848,0.7309363336297581,4860.0
Samsung SmartCam,0.6153988841566789,0.5267872161480234,0.5627635767926614,4756.0
Smart Things,0.8391309460878327,0.9646491697911088,0.8838661109504595,3734.0
TP-Link Day Night Cloud camera,0.7379404716252159,0.6492208174066452,0.6719093218796862,3401.0
TP-Link Smart plug,0.8207458047324788,0.9299958965941733,0.8685916743127524,2437.0
TPLink Router Bridge LAN,0.4897086129550011,0.6890140845070423,0.5350383149716847,4970.0
Triby Speaker,0.880238868352515,0.2991992463495054,0.4423295481438734,4246.0
iHome,0.988149365663553,0.7916802079948002,0.8053477770502161,3077.0
accuracy,0.7237699416593525,0.7237699416593525,0.7237699416593525,0.7237699416593525
macro avg,0.7666636778636389,0.7402265644931687,0.7152540752850637,77476.0
weighted avg,0.7645218477645728,0.7237699416593525,0.7090788319078308,77476.0
