,precision,recall,f1-score,support
Amazon Echo,0.1526338153181535,0.5508433734939759,0.2334356486824925,4565.0
Awair air quality monitor,0.6353961688659526,0.5754929577464789,0.49792461042905944,3550.0
Belkin Wemo switch,0.3216673796486584,0.17364515403642905,0.20129848990510119,4447.0
Belkin wemo motion sensor,0.43498865640825013,0.08764871295695437,0.1352339027826671,4623.0
Dropcam,0.2830853103397676,0.17386221294363258,0.1911142275919901,4790.0
HP Printer,0.2259039987204119,0.1659604190919674,0.15433791608570535,4295.0
Light Bulbs LiFX Smart Bulb,0.5028518208396199,0.501123595505618,0.48583997534127893,3115.0
MacBook,0.2760888442265149,0.05466119096509241,0.08495880925108186,4870.0
NEST Protect smoke alarm,0.41496253323664484,0.1539906103286385,0.18522157628277736,213.0
Netatmo Welcome,0.2971741878382093,0.5903814262023217,0.3925696319034565,4221.0
Netatmo weather station,0.4657298098496126,0.7575691212701889,0.5643610839678134,3653.0
PIX-STAR Photo-frame,0.43496922671294075,0.27312989467998916,0.3322428157441459,3703.0
Phillip Hue Lightbulb,0.632394029334016,0.5183915622940013,0.5385946039697233,4551.0
Samsung Galaxy Tab,0.21505986853761222,0.04130836190978633,0.058790489582525085,3791.0
Samsung SmartCam,0.48459593610581175,0.27811825636599047,0.34982270624963346,4634.0
Smart Things,0.6833323088724705,0.6705432705432706,0.6561477699987248,3663.0
TP-Link Day Night Cloud camera,0.5111145355284201,0.19455822118197777,0.26892567348804686,3418.0
TP-Link Smart plug,0.6510364415849826,0.2746952705997075,0.2863132800753735,2051.0
TPLink Router Bridge LAN,0.4543488363859075,0.5380209446462919,0.4707648762830249,4679.0
Triby Speaker,0.6467900155887938,0.6870210135970335,0.6284965921383032,2427.0
iHome,0.1945146262017974,0.16483655982227866,0.17844774952338774,3151.0
accuracy,0.3520571355694427,0.3520571355694427,0.3520571355694427,0.3520571355694427
macro avg,0.42469706429259746,0.35360962524674405,0.3283258299655386,78410.0
weighted avg,0.40962364830964954,0.3520571355694427,0.3232090673029698,78410.0
