Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,CS2D2,CV,3.0,0.0,0.6639240506329114,0.0833333333333333,0.055327004219409254,0.0833333333333333,0.06649919703131454,0.0,0.0,0.0018095970153808251,0.00027668476104735
Active Max,CS2D2,CV,3.25,0.0,0.7786919831223629,0.3136906127469461,0.4309517406267379,0.3136906127469461,0.3403132958826745,0.4937247036071694,0.0,0.008075714111328075,9.262561798095e-05
Active Mean,CS2D2,CV,3.3333333333333335,0.0,0.7747773089545241,0.30104671029349095,0.38776177129802475,0.30104671029349095,0.3231102584608538,0.4898812936950951,0.0,0.007591644922892233,0.0019031365712483667
Active Min,CS2D2,CV,3.0,0.0,0.7807782466010315,0.30001339136861466,0.40926755530977027,0.30001339136861466,0.3254195114292409,0.4937427428932912,0.0,0.007096211115519166,0.0005108515421549334
Active Std,CS2D2,CV,2.0,0.0,0.7163619315518049,0.19330891876124692,0.27096888911250394,0.19330891876124692,0.2078530919700542,0.27034697130454144,0.0,0.005014975865681934,0.0019849141438802
Bwd Blk Rate Avg,CS2D2,CV,3.25,0.0,0.6649789029535865,0.0833333333333333,0.05541490857946552,0.0833333333333333,0.06656443384852195,0.0,0.0,0.001246690750122025,0.0
Bwd Header Len,CS2D2,CV,2.75,0.0,0.780520393811533,0.2616783778948723,0.25819648009476676,0.2616783778948723,0.2374490421953284,0.5180161995327828,0.0,0.004535436630248975,0.0012372136116027752
Bwd IAT Max,CS2D2,CV,2.75,0.0,0.7862165963431786,0.30631160914901606,0.3901748523129121,0.30631160914901606,0.3307852010403088,0.5232724405729727,0.0,0.016125440597534152,0.0019059181213378499
Bwd IAT Mean,CS2D2,CV,3.25,0.0,0.7971167369901547,0.314565231378645,0.40357742955763454,0.314565231378645,0.3419392663031552,0.5394567736643598,0.0,0.012420475482940625,0.001391708850860575
Bwd IAT Min,CS2D2,CV,2.6666666666666665,0.0,0.7487107360525082,0.32369309615072656,0.4824277699375572,0.32369309615072656,0.3709053757077374,0.43129662496916166,0.0,0.015477021535237565,0.00037972132364906666
Bwd IAT Std,CS2D2,CV,2.5,0.0,0.7840365682137835,0.28949440813126687,0.395290064450529,0.28949440813126687,0.3192433859063427,0.4951129798271431,0.0,0.011365592479705774,0.0
Bwd IAT Tot,CS2D2,CV,3.0,0.0,0.7816596343178622,0.3023525565071948,0.3937771300117389,0.3023525565071948,0.32670150054806074,0.5059553636426063,0.0,0.016633796691894458,0.00064511299133296
