,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,234,0,0,0,3,2,11,2,0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,0,0
1,0,595,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,0,0,0,128,82,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,19,666,143,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1,0,0,11,144,678,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,15,0,0,7,44,64,231,5,0,0,0,1,0,7,5,0,2,0,0,0,0,0,0,0,0
7,2,0,0,0,1,0,4,260,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,1,0,0,0,0,0,0,245,0,3,17,0,0,0,0,0,0,0,0,0,0
12,0,24,0,0,0,0,0,0,0,0,0,0,8803,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,0,0,0,6,2,0,0,0,1,0,194,4,0,0,0,0,0,0,0,0,0,0
14,3,0,0,1,5,1,7,4,0,0,0,2,0,5,1617,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,3,0,0,0,0,0,2,0,1,15,0,482,0,9,0,0,0,1,0,0
17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
18,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3347,0,1,0,0,0,0
19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,1,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19115,0,807
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,0,4148
