,precision,recall,f1-score,support
appletv,0.9070830300742171,0.8927995292390123,0.8997341290030074,293.6
blink-camera,0.9766090658774117,0.9934528583308088,0.9849513444136742,1243.0
blink-security-hub,0.9347922941589601,0.9543563092521454,0.944299837457655,75.4
echodot,0.9757187137382356,0.9512220918312059,0.9633009113447057,1266.0
echoplus,0.7799625015042104,0.764426698012818,0.7718173608374441,1021.2
echospot,0.826817784334873,0.8677444767396456,0.846647299258815,1072.0
firetv,0.7284800832805466,0.7237502107364768,0.7252605787411032,405.4
google-home-mini,0.9414686096381424,0.885609739120134,0.9125324314480132,322.0
insteon-hub,0.9991596662014021,0.9990746075150599,0.999114704117773,354.4
lightify-hub,0.990007269584003,0.9904702577277752,0.990207764843314,158.2
magichome-strip,0.9959794038201814,0.9880515218530838,0.9919535614217141,66.6
nest-tstat,0.9439795735104258,0.8860994756190252,0.9139835190915987,270.0
ring-doorbell,0.999367438681833,0.998120619890207,0.9987435882593796,10815.8
roku-tv,0.8490887954938089,0.8763713143345424,0.8620299353962405,201.8
samsungtv-wired,0.9278841731671312,0.955846672712715,0.9416038398475647,695.8
sengled-hub,0.9840888131359417,0.9197510258799295,0.9505894675800723,99.2
smartthings-hub,0.9818320308318123,0.9581180281177367,0.9698124063777033,671.4
sousvide,0.8755710295896054,0.7718328579632926,0.8108849255956672,13.8
t-philips-hub,0.9941872136864146,0.9963807895320348,0.9952820552841873,2725.6
t-wemo-plug,0.9912028072723753,0.9924722074048704,0.9918331898691777,803.0
tplink-bulb,0.9973513732907997,0.998381919126344,0.9978654159489748,989.8
tplink-plug,0.9399249856380885,0.9914336229755191,0.964836713503459,339.2
wansview-cam-wired,0.8907299187816399,0.9609708384339521,0.9245167479913752,16463.4
xiaomi-hub,0.9842539923702163,0.9649293951935333,0.9743610007901249,51.6
yi-camera,0.8487464145976107,0.6505545437569568,0.7365364426885302,5545.8
accuracy,0.9262979723261684,0.9262979723261684,0.9262979723261684,0.9262979723261684
macro avg,0.9305714792903956,0.9172888644519529,0.9225079668444507,45964.0
weighted avg,0.9252886147457353,0.9262979723261684,0.9236578103557452,45964.0
