Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
arp.duplicate-address-detected,DIS2,CV,3.0,0.0,0.06323024054982813,0.0476190476190476,0.00301096383570604,0.0476190476190476,0.005663683162459079,0.0,0.0,0.01073021888732906,0.0031506061553955
arp.duplicate-address-frame,DIS2,CV,3.0,0.0,0.06323024054982815,0.0476190476190476,0.00301096383570606,0.0476190476190476,0.00566368508590354,0.0,0.0,0.00627593994140622,0.00312509536743164
arp.hw.size,DIS2,CV,3.0,0.0,0.06221204021891302,0.0476190476190476,0.0029624781056624997,0.0476190476190476,0.00557767349056308,0.0,0.0,0.00928053855895994,0.006027412414550759
arp.hw.type,DIS2,CV,3.0,0.0,0.06323024054982813,0.0476190476190476,0.00301096383570604,0.0476190476190476,0.00566354115190336,0.0,0.0,0.010233211517333961,0.0
arp.isannouncement,DIS2,CV,3.0,0.0,0.06172839506172836,0.0476190476190476,0.00293944738389178,0.0476190476190476,0.00553691646789438,0.0,0.0,0.01057033538818354,0.0
arp.isgratuitous,DIS2,CV,3.0,0.0,0.06323024054982812,0.0476190476190476,0.0030109638357060597,0.0476190476190476,0.005663690927000279,0.0,0.0,0.006274414062499981,0.0031524658203125
arp.isprobe,DIS2,CV,3.0,0.0,0.06219931271477658,0.0476190476190476,0.00296187203403694,0.0476190476190476,0.00557621432974974,0.0,0.0,0.00925188064575192,0.00040969848632812
arp.opcode,DIS2,CV,3.0,0.0,0.06323024054982812,0.0476190476190476,0.00301096383570604,0.0476190476190476,0.005663600397705479,0.0,0.0,0.00937418937683102,0.00312471389770506
arp.proto.size,DIS2,CV,3.0,0.0,0.06202112765686647,0.0476190476190476,0.0029533870312793,0.0476190476190476,0.005561401683579601,0.0,0.0,0.009965467453002901,0.0
arp.proto.type,DIS2,CV,3.0,0.0,0.0624029527809596,0.0476190476190476,0.00297156918004566,0.0476190476190476,0.00559351761511518,0.0,0.0,0.01351423263549802,0.00312166213989256
arp.seconds-since-duplicate-address-frame,DIS2,CV,3.0,0.0,0.06221204021891302,0.0476190476190476,0.0029624781056624997,0.0476190476190476,0.00557767349056308,0.0,0.0,0.00937757492065428,0.0
dhcp.flags.bc,DIS2,CV,3.0,0.0,0.08211785668830338,0.06635243414707918,0.05177873303930516,0.06635243414707918,0.03236924339834188,0.02047569882472068,0.0,0.009376668930053681,0.00445308685302734
dhcp.flags,DIS2,CV,3.0,0.0,0.08108692885325183,0.06637868195573719,0.051736010087611695,0.06637868195573719,0.0322855101058721,0.020457484290633498,0.0,0.00937838554382322,0.0040540218353271405
