Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
arp.duplicate-address-detected,ADS2,CV,3.0,0.0,0.06512334158747972,0.0476190476190476,0.00310111150416566,0.0476190476190476,0.0058224454897827195,0.0,0.0,0.0077019691467284795,0.0
arp.duplicate-address-frame,ADS2,CV,3.0,0.0,0.06650321435717484,0.0476190476190476,0.003166819731294,0.0476190476190476,0.0059386046934801805,0.0,0.0,0.006269741058349601,0.0007622718811035
arp.hw.size,ADS2,CV,3.0,0.0,0.06650320628035937,0.0476190476190476,0.0031668193466837602,0.0476190476190476,0.0059386407997077395,0.0,0.0,0.0048268318176269195,0.0031274795532226403
arp.hw.type,ADS2,CV,3.0,0.0,0.06650317846021721,0.0476190476190476,0.0031668180219150397,0.0476190476190476,0.00593806263353148,0.0,0.0,0.00890197753906248,0.0
arp.isannouncement,ADS2,CV,3.0,0.0,0.06533766078337064,0.0476190476190476,0.00311131718016048,0.0476190476190476,0.005840949837164421,0.0,0.0,0.009379911422729459,0.00192317962646484
arp.isgratuitous,ADS2,CV,3.0,0.0,0.06650323858762124,0.0476190476190476,0.0031668208851247603,0.0476190476190476,0.00593862840817598,0.0,0.0,0.00404782295227048,0.00423607826232908
arp.isprobe,ADS2,CV,3.0,0.0,0.06650317846021721,0.0476190476190476,0.0031668180219150397,0.0476190476190476,0.00593806263353148,0.0,0.0,0.00940270423889156,0.0
arp.opcode,ADS2,CV,3.0,0.0,0.06650323679277334,0.0476190476190476,0.00316682079965584,0.0476190476190476,0.00593852991622934,0.0,0.0,0.004873275756835919,0.0
arp.proto.size,ADS2,CV,3.0,0.0,0.06650325833094792,0.0476190476190476,0.0031668218252831797,0.0476190476190476,0.00593846986619208,0.0,0.0,0.0093987941741943,0.00022292137145996
arp.proto.type,ADS2,CV,3.0,0.0,0.06521710533825809,0.0476190476190476,0.0031055764446788997,0.0476190476190476,0.0058302664257673,0.0,0.0,0.00312347412109374,0.0
arp.seconds-since-duplicate-address-frame,ADS2,CV,3.0,0.0,0.06650317038340173,0.0476190476190476,0.00316681763730478,0.0476190476190476,0.00593813814220478,0.0,0.0,0.007446002960205059,0.0
dhcp.flags.bc,ADS2,CV,3.0,0.0,0.07550609146243266,0.06341529632752077,0.05596191061988106,0.06341529632752077,0.02915977165744606,0.01005772276449568,0.0,0.0007220745086669799,0.0
dhcp.flags,ADS2,CV,3.0,0.0,0.07549265792346004,0.06338600880019037,0.05122658324349434,0.06338600880019037,0.02910156769010136,0.010046645435716041,0.0,0.00324974060058592,0.00314774513244628
dhcp.flags.reserved,ADS2,CV,3.0,0.0,0.07547933745990393,0.06338324459782944,0.04614211216014395,0.06338324459782944,0.02904887515020904,0.01003330762452528,0.0,0.0132745265960693,9.427070617674e-05
dhcp.hops,ADS2,CV,3.0,0.0,0.07547928810158719,0.06340279713051691,0.0461089382334423,0.06340279713051691,0.02907833329133206,0.010030983380450881,0.0,0.00404753684997558,0.00311994552612304
dhcp.hw.addr_padding,ADS2,CV,3.0,0.0,0.07416638469606436,0.06338790617323012,0.04601764621433744,0.06338790617323012,0.028957372154900664,0.0099764906909771,0.0,0.010765838623046819,0.0011414527893066398
dhcp.hw.len,ADS2,CV,3.0,0.0,0.07547925669174926,0.06339493871558463,0.046131184306292816,0.06339493871558463,0.029058858103624442,0.01003034996647936,0.0,0.00022101402282713998,0.0062492370605468596
dhcp.hw.type,ADS2,CV,3.0,0.0,0.07547927284538021,0.06336967891642807,0.04604909140503062,0.06336967891642807,0.02896175744181954,0.01003549744099824,0.0,0.011222743988037059,0.0043406963348388405
dhcp.id,ADS2,CV,3.0,0.0,0.07493006913682243,0.06676912981272368,0.27908492444495014,0.06676912981272368,0.035932096677752885,0.010849416253902719,0.0,0.00879206657409666,0.0
dhcp.option.dhcp,ADS2,CV,3.0,0.0,0.07547926746083655,0.06343924546068021,0.04608528350764332,0.06343924546068021,0.029081565316490844,0.01003347029219492,0.0,0.0064903259277343615,0.00302076339721678
dhcp.option.dhcp_max_message_size,ADS2,CV,3.0,0.0,0.07463525998766436,0.0618109572684863,0.0768643274284317,0.0618109572684863,0.027644341442897118,0.00906843329102472,0.0,0.00433435440063474,0.0031149387359618998
dhcp.option.end,ADS2,CV,3.0,0.0,0.0754792620762929,0.06340993875357889,0.046080856936509554,0.06340993875357889,0.0290633426135746,0.010032552135374382,0.0,0.0031267166137695203,0.00312576293945312
dhcp.option.interface_mtu,ADS2,CV,3.0,0.0,0.06650323858762124,0.0476190476190476,0.0031668208851247603,0.0476190476190476,0.00593862840817598,0.0,0.0,0.00627155303955076,0.0031246185302734202
dhcp.option.ip_address_lease_time,ADS2,CV,3.0,0.0,0.06661035062209782,0.04774526920390882,0.05078620290327766,0.04774526920390882,0.006190565976447441,0.00011770838268304734,0.0,0.00625166893005368,0.00312485694885252
dhcp.option.padding,ADS2,CV,3.0,0.0,0.07549272164055984,0.06343342398480238,0.046618261129546104,0.06343342398480238,0.0291451487375828,0.01004189732492412,0.0,0.00624885559082028,0.00312485694885252
dhcp.option.rebinding_time_value,ADS2,CV,3.0,0.0,0.06650326012579583,0.0476190476190476,0.0031668219107521198,0.0476190476190476,0.00593814096503152,0.0,0.0,0.00941529273986812,0.0
dhcp.option.renewal_time_value,ADS2,CV,3.0,0.0,0.06650324307474094,0.0476190476190476,0.0031668210987971595,0.0476190476190476,0.00593853570228444,0.0,0.0,0.00242118835449218,0.0
dhcp.secs,ADS2,CV,3.0,0.0,0.07558649616042548,0.06357192870217204,0.07236054700548009,0.06357192870217204,0.029492783758244462,0.01014387261016462,0.0,0.0011967182159423801,0.0062476158142089604
dhcp.type,ADS2,CV,3.0,0.0,0.07547929976809843,0.06338005276915501,0.04608929856098244,0.06338005276915501,0.029046703256505862,0.010031465976365181,0.0,0.01071496009826656,0.0
dns.count.add_rr,ADS2,CV,3.0,0.0,0.07751563545835422,0.05845884722353219,0.15301426097641513,0.05845884722353219,0.02169418973618548,0.013831771229918018,0.0,0.01258516311645504,0.0
dns.count.answers,ADS2,CV,3.0,0.0,0.0870945564273969,0.06728658172576575,0.13623241933356361,0.06728658172576575,0.03725402893250132,0.025674769588301883,0.0,0.0062669754028320205,0.0
dns.count.auth_rr,ADS2,CV,3.0,0.0,0.0739118564204975,0.05499483539070702,0.06547030630909291,0.05499483539070702,0.0148087659511592,0.01075628543161348,0.0,0.0036674499511718597,0.0
dns.count.queries,ADS2,CV,3.0,0.0,0.08528598424109196,0.0648308018195827,0.1483103779452661,0.0648308018195827,0.033394469254063405,0.023804654990836782,0.0,0.00314550399780272,0.00939917564392086
dns.extraneous,ADS2,CV,3.0,0.0,0.06650320269066361,0.0476190476190476,0.0031668191757458198,0.0476190476190476,0.00593860383013052,0.0,0.0,0.00672807693481442,0.00202102661132812
dns.extraneous.data,ADS2,CV,3.0,0.0,0.06527066359905623,0.0476190476190476,0.00310812683805028,0.0476190476190476,0.005835158989025679,0.0,0.0,0.00314970016479492,0.00282158851623534
dns.extraneous.length,ADS2,CV,3.0,0.0,0.0665032771768507,0.0476190476190476,0.0031668227227071395,0.0476190476190476,0.00593840746725976,0.0,0.0,0.0,0.0
dns.flags.authenticated,ADS2,CV,3.0,0.0,0.07549268843587403,0.05484322763700252,0.02709173154532868,0.05484322763700252,0.01705277838489384,0.010771649200186301,0.0,0.0103946208953857,0.00038123130798338
dns.flags.authoritative,ADS2,CV,3.0,0.0,0.08291467250092735,0.061007854886375036,0.08615372986044441,0.061007854886375036,0.02899356516205152,0.01880798453096528,0.0,0.0124700546264648,0.00042133331298828
dns.flags.checkdisable,ADS2,CV,3.0,0.0,0.07375106587041468,0.0547865421022604,0.01339979732062468,0.0547865421022604,0.01442723172218718,0.010552705116804641,0.0,0.012518596649169877,0.00312352180480956
dns.flags,ADS2,CV,3.0,0.0,0.09207830336188645,0.07064132310977589,0.14260100939806158,0.07064132310977589,0.04381426790650349,0.0305297647005157,0.0,0.0063904762268066195,0.0
dns.flags.opcode,ADS2,CV,3.0,0.0,0.07397883116921342,0.054842538645449176,0.01342008230038046,0.054842538645449176,0.01444951254357536,0.01064578903293704,0.0,0.01341199874877928,0.0
dns.flags.rcode,ADS2,CV,3.0,0.0,0.07302759858614802,0.05484849113317884,0.02695856649930368,0.05484849113317884,0.01683729595500322,0.0106899051898473,0.0,0.00989608764648434,0.00142316818237304
dns.flags.recavail,ADS2,CV,3.0,0.0,0.08188310252666477,0.0610011092442338,0.0860821274897667,0.0610011092442338,0.02889665257572508,0.018762711714823598,0.0,0.012592363357543898,0.00311474800109862
dns.flags.recdesired,ADS2,CV,3.0,0.0,0.08114622503644794,0.06095698224168722,0.0417846470567523,0.06095698224168722,0.02545196728574602,0.018662753014348922,0.0,0.01251897811889642,0.0
