,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,8975,5,0,0,0,11,25,2,0,27,0,10,152,766,0,0,0,2,0,19,0
1,30,131,1,0,0,1,68,6,0,1,0,0,2,33,0,141,0,0,12,11,0
2,52,0,1482,5054,0,0,0,0,1,0,0,0,4,96,16,0,0,0,421,0,1
3,23,0,251,9592,0,0,0,0,0,0,0,0,3,78,32,0,0,0,19,0,0
4,8,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,971,0,0,3,10,0,0,0,184,0,0,0,0,0,11,0
6,210,0,3,22,14,0,2062,0,0,45,0,0,22,55,0,119,0,34,271,241,256
7,250,8,1,60,50,10,47,648,56,194,4,269,326,2981,3,0,34,109,30,239,1
8,3,0,0,5,0,0,0,0,288,0,0,0,0,0,0,0,0,0,27,0,1
9,64,0,5,561,0,1,83,13,0,4030,0,4,20,399,1,0,0,2,6,17,0
10,1,0,0,0,0,0,5,2,0,7,579,0,0,84,0,0,0,0,0,50,0
11,4,0,0,0,0,0,0,0,0,10,0,345,10,35,0,0,0,0,0,1,0
12,14,12,1,123,0,69,48,13,0,373,0,218,2048,3151,9,0,77,3,1270,630,4
13,205,10,23,14,27,14,82,327,0,419,24,941,191,6637,29,2,11,7,26,131,0
14,230,0,2,1,0,0,4,121,0,478,0,4,597,3255,4472,0,0,0,3,791,9
15,15,0,98,4,0,0,3,0,0,8,0,0,10,1,0,1791,0,1,3,37,0
16,0,0,0,1,0,0,4,88,0,1,1,0,3,228,0,0,900,1,0,3,0
17,0,4,0,0,0,0,23,10,0,28,0,0,13,15,0,0,0,852,0,0,0
18,9,76,39,57,0,0,0,4,600,165,2,0,447,229,0,54,0,0,7866,445,0
19,85,0,0,22,0,6,4,6,0,319,0,60,4,267,0,0,0,1,0,591,0
20,3,0,1,4,0,0,8,11,312,0,0,0,1,2,0,0,0,0,25,6,901
