,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,8307,10,24,12,14,3,154,0,17,150,0,16,268,989,31,0,0,0,0,0,0
1,41,453,20,6,282,5,18,0,3,23,8,4,8,52,1,0,0,0,0,0,0
2,90,101,1898,2161,0,0,0,0,0,36,0,0,699,2410,101,0,0,0,0,0,0
3,425,26,1995,4987,0,43,6,0,256,16,0,97,578,1536,30,0,0,0,0,0,0
4,34,158,0,0,1193,0,0,0,6,0,0,0,0,47,1,0,0,0,0,0,0
5,122,0,40,1,0,882,0,0,6,0,0,0,1,139,2,0,0,0,0,0,0
6,759,120,6,97,0,6,1291,8,7,280,12,0,209,538,2,0,0,0,0,0,0
7,550,13,52,28,32,22,219,9,142,126,7,21,494,1360,66,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0
9,667,3,34,23,0,3,23,0,7,1477,1,0,213,984,2,0,0,0,0,0,0
10,16,43,41,129,0,1,0,0,0,2,246,0,203,30,0,0,0,0,0,0,0
11,420,4,0,0,0,0,74,0,107,112,0,111,16,201,0,0,0,0,0,0,0
12,290,2,54,280,0,211,179,0,34,44,0,1,2019,1422,186,0,0,0,0,0,0
13,77,7,24,9,0,6,4,1,12,11,0,3,34,1674,10,0,0,0,0,0,0
14,1062,1,104,372,0,0,112,0,366,88,0,0,276,2445,1689,0,0,0,0,0,0
15,1,281,0,702,822,0,0,0,0,21,0,0,41,92,0,0,0,0,0,0,0
16,52,42,2,116,0,0,52,18,2,66,31,0,62,971,0,0,0,0,0,0,0
17,149,1,3,3,9,0,9,0,143,1,0,0,167,470,23,0,0,0,0,0,0
18,267,151,570,2320,419,1,494,2,523,2,2,6,3617,956,547,0,0,0,0,0,0
19,182,0,70,0,0,4,1,0,6,70,55,24,251,280,2,0,0,0,0,0,0
20,181,0,2,14,0,2,268,0,2,3,0,0,23,141,3,0,0,0,0,0,0
