,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,1966,0,19,6,0,4,570,73,13,6,6001,293,68,0,730,0,183,31,0,37,0
1,0,0,0,0,0,1,1,33,0,0,152,5,0,0,0,239,9,0,0,1,0
2,2,0,3,98,0,69,1249,1534,6,0,3731,412,1,0,23,0,0,1,0,0,1
3,1,0,6,543,0,27,534,0,4,0,6039,2831,1,0,13,0,0,0,0,0,1
4,0,0,0,0,695,0,0,0,0,0,8,0,0,0,22,0,0,0,0,0,0
5,0,0,1,2,0,924,155,2,0,0,13,6,0,0,1,0,7,2,0,9,58
6,74,9,0,0,12,1,752,0,0,1,1669,157,8,0,21,29,6,250,32,204,134
7,214,0,146,5,54,84,250,197,6,20,2760,494,58,47,78,6,69,697,17,121,7
8,1,0,4,3,0,16,135,0,0,3,59,26,0,0,1,0,6,28,43,0,1
9,511,2,12,15,0,4,662,997,0,115,1870,60,8,0,29,0,0,924,3,0,0
10,0,144,0,0,0,0,2,0,0,33,317,54,0,0,0,64,0,111,3,1,2
11,0,0,1,0,0,0,2,0,0,0,216,158,0,4,1,0,0,2,24,0,0
12,0,0,34,6,0,187,833,119,26,0,4481,1710,0,0,166,0,360,19,0,110,18
13,94,10,295,1,25,111,389,379,1,70,5137,1071,82,154,125,145,142,681,80,124,12
14,0,0,3,0,0,235,9,0,1,0,4177,2579,0,0,2152,0,764,51,2,0,0
15,0,0,0,1,0,0,1,0,0,0,474,116,3,0,0,1380,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,520,4,0,0,0,0,706,0,0,0,2
17,0,0,0,0,0,0,32,4,0,0,823,50,3,0,0,0,0,35,0,0,0
18,129,0,58,93,379,94,562,11,6,25,6883,530,91,97,690,74,17,12,68,139,42
19,1,0,0,0,0,0,66,13,0,3,1145,86,0,36,0,0,0,2,0,15,2
20,18,0,1,3,0,10,745,0,2,0,84,29,1,0,3,1,8,23,37,66,248
