,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,4779,6,917,129,7,3,52,429,0,42,1,1407,48,618,57,1333,0,8,75,89,0
1,1,22,3,14,0,10,35,0,0,90,0,5,2,0,15,67,0,0,152,25,0
2,213,2,1810,1077,0,1,0,35,0,0,11,10,1127,222,171,12,1,6,2432,0,0
3,44,2,47,8197,0,0,0,2,0,0,0,0,137,78,0,492,1,1,999,0,0
4,0,0,0,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,35,5,9,754,1,1,8,1,0,0,0,24,0,0,1,0,338,0,0
6,523,1,8,14,20,1,406,0,11,0,35,243,71,29,0,1216,1,6,513,230,31
7,860,12,31,108,6,81,143,56,179,124,48,774,402,1741,40,17,31,154,395,51,77
8,2,0,19,100,0,12,12,0,17,0,0,0,82,0,52,15,0,1,13,1,0
9,1054,5,958,4,11,0,44,0,0,2110,0,286,232,404,2,67,3,2,10,15,5
10,1,0,2,156,0,0,3,0,17,0,296,0,18,74,0,138,16,3,1,6,0
11,34,0,3,53,4,0,13,0,0,1,0,235,0,39,0,9,0,0,0,0,17
12,351,696,135,392,2,27,8,0,3,2,0,690,1427,1589,232,57,120,1120,1200,18,0
13,2689,26,181,126,216,161,215,73,38,166,55,227,379,3027,301,394,26,238,423,102,65
14,1923,0,4,1,7,2,2,10,11,0,11,1242,107,1713,4168,247,1,23,238,263,0
15,0,0,1,193,0,0,0,0,0,1,0,0,32,0,0,717,0,0,1015,16,0
16,107,0,4,0,0,0,96,0,0,0,0,0,0,143,0,60,753,66,0,3,0
17,103,0,9,0,0,0,2,0,0,0,0,14,0,24,0,7,5,735,0,48,0
18,1,51,22,2292,512,42,7,0,1,0,0,0,1593,26,588,25,1,6,4825,2,6
19,183,0,31,4,10,0,3,6,0,92,2,292,11,77,0,15,0,0,53,568,22
20,40,0,18,191,3,7,63,1,0,16,1,0,569,0,63,40,0,3,39,55,170
