,precision,recall,f1-score,support
Amazon Echo,0.5951224029582222,0.6549988347704498,0.6192512892998371,4291.0
Awair air quality monitor,0.4611558348408771,0.0974074074074074,0.15918730241827458,1080.0
Belkin Wemo switch,0.2658349741478213,0.5459398496240602,0.3570115751355598,2660.0
Belkin wemo motion sensor,0.7509642860869865,0.6086,0.6718810557506034,10000.0
Dropcam,1.0,0.9943640517897944,0.9971740273741487,1313.0
HP Printer,0.9991101223581758,0.610469068660775,0.7578698840330357,1471.0
Light Bulbs LiFX Smart Bulb,0.5142202243624994,0.8907534246575344,0.6509438546107909,1752.0
MacBook,0.09024768952806746,0.17395143487858716,0.11660131169731609,906.0
NEST Protect smoke alarm,0.9692307692307693,0.6470588235294118,0.7752380952380952,17.0
Netatmo Welcome,0.8313318135874587,0.9613048368953881,0.8916028068225199,1778.0
Netatmo weather station,0.9988505747126437,0.5065155807365439,0.6719431872674171,353.0
PIX-STAR Photo-frame,0.9974746856974746,0.5530938123752496,0.7115940103427081,1002.0
Phillip Hue Lightbulb,0.9458265278352054,0.22940909777844948,0.36924720271064315,6617.0
Samsung Galaxy Tab,0.5663049603289402,0.8028571428571428,0.6630286326994718,5600.0
Samsung SmartCam,0.9376556683008233,0.956290814105355,0.9464625700529898,4594.0
Smart Things,0.979251678960004,0.5527287993282956,0.7039355283700648,2382.0
TP-Link Day Night Cloud camera,0.7649617944098546,0.9076923076923077,0.829955849675003,832.0
TP-Link Smart plug,0.8096359910475108,0.9102040816326531,0.8567445948985096,882.0
TPLink Router Bridge LAN,0.5565803740646935,0.66676,0.6061852309314202,10000.0
Triby Speaker,0.914879180289013,0.42854729729729735,0.5797049233288389,1184.0
iHome,0.9680115363069923,0.9377236936292055,0.9524340811611239,1397.0
accuracy,0.6420754936700438,0.6420754936700438,0.6420754936700438,0.6420754936700438
macro avg,0.7579357661454302,0.6493652552212337,0.6613331911342082,60111.0
weighted avg,0.7203738075486091,0.6420754936700438,0.6391925159357688,60111.0
