,precision,recall,f1-score,support
Amazon Echo,0.4196970993411483,0.4905,0.4523447226449025,10000.0
Awair air quality monitor,0.37525150905432597,0.8021505376344086,0.5113091158327622,930.0
Belkin Wemo switch,0.34248251748251746,0.2611651779762698,0.29634672112548216,7501.0
Belkin wemo motion sensor,0.5797191610380377,0.6523,0.6138716356107661,10000.0
Dropcam,0.6618937644341801,0.9930699930699931,0.7943458980044346,1443.0
HP Printer,0.5840909090909091,0.6435726210350584,0.6123907863383637,1198.0
Light Bulbs LiFX Smart Bulb,0.12560777957860617,0.046393295420532776,0.06775956284153005,3341.0
MacBook,0.001713796058269066,0.0006355258976803305,0.0009272137227630969,3147.0
NEST Protect smoke alarm,0.0,0.0,0.0,10.0
Netatmo Welcome,0.24792332268370607,0.22531939605110338,0.23608153331305143,3444.0
Netatmo weather station,0.0,0.0,0.0,715.0
PIX-STAR Photo-frame,0.011111111111111112,0.0009514747859181732,0.0017528483786152498,1051.0
Phillip Hue Lightbulb,0.07013376672084011,0.11865482233502538,0.0881590319792567,4728.0
Samsung Galaxy Tab,0.10033754715732345,0.8063829787234043,0.1784684207428336,1880.0
Samsung SmartCam,0.4361714092902936,0.5947852760736196,0.5032768801505418,6520.0
Smart Things,0.0,0.0,0.0,1963.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,1420.0
TP-Link Smart plug,0.0,0.0,0.0,985.0
TPLink Router Bridge LAN,0.0,0.0,0.0,9883.0
Triby Speaker,0.0,0.0,0.0,950.0
iHome,0.0,0.0,0.0,643.0
accuracy,0.3236982941242056,0.3236982941242056,0.3236982941242056,0.3236982941242056
macro avg,0.18838731871625086,0.26837529042871494,0.2074778271754906,71752.0
weighted avg,0.26788940680637124,0.3236982941242056,0.28317502768547637,71752.0
