,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,6506,2,44,18,0,1,152,20,0,1126,83,327,773,603,340,0,0,0,0,0,0
1,14,111,47,3,46,0,90,2,0,8,2,3,7,55,48,0,0,0,0,0,0
2,651,0,3728,1475,0,0,0,0,0,0,253,0,380,418,221,0,0,0,0,0,0
3,12,0,970,8615,0,0,0,0,0,0,109,2,162,91,35,0,0,0,0,0,0
4,3,0,0,0,717,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
5,10,0,37,121,0,848,6,6,0,0,7,1,0,92,47,0,0,0,0,0,0
6,786,101,51,189,9,2,1818,2,0,49,82,54,36,119,55,0,0,0,0,0,0
7,1347,4,218,118,52,15,13,24,0,213,37,363,862,1794,266,0,0,0,0,0,0
8,23,0,4,23,0,1,0,34,0,0,1,1,73,8,153,0,0,0,0,0,0
9,785,2,948,32,0,2,16,0,0,2706,51,21,72,563,8,0,0,0,0,0,0
10,0,108,30,4,0,0,159,0,0,0,396,0,0,20,10,0,0,0,0,0,0
11,32,0,0,0,0,0,3,8,0,1,0,296,32,29,0,0,0,0,0,0,0
12,1215,1,973,1170,0,77,63,15,0,11,51,237,1731,1523,998,0,0,0,0,0,0
13,865,66,105,191,131,71,157,55,0,366,259,618,183,5898,157,0,0,0,0,0,0
14,1627,0,812,151,0,1,98,3,0,0,10,516,957,2556,3237,0,0,0,0,0,0
15,220,1070,1,543,68,0,0,20,0,0,48,0,0,0,0,0,0,0,0,0,0
16,132,22,25,36,0,5,42,144,0,0,83,11,52,251,425,0,0,0,0,0,0
17,125,0,0,1,0,0,10,3,0,8,0,3,12,741,40,0,0,0,0,0,0
18,153,160,643,2678,416,2,293,23,0,12,107,44,4477,129,859,0,0,0,0,0,0
19,230,2,18,1,0,1,42,3,0,6,117,236,472,205,29,0,0,0,0,0,0
20,289,0,15,30,0,37,396,62,0,0,5,16,94,26,305,0,0,0,0,0,0
