,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,6187,0,14,127,0,58,28,405,10,189,0,9,1095,1413,150,0,30,144,30,111,0
1,8,81,6,0,0,0,4,8,0,8,36,0,2,46,0,2,0,2,0,13,225
2,0,0,1247,4466,0,0,0,5,0,0,0,0,9,0,1331,1,0,0,71,0,0
3,0,0,282,9654,0,0,0,1,0,0,0,0,1,0,30,0,0,0,32,0,0
4,8,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,32,0,1,0,947,0,0,1,0,0,0,9,1,0,1,2,1,185,0,0
6,0,585,0,117,8,0,1918,0,0,1,107,0,1,52,0,93,0,0,477,0,0
7,249,5,78,48,72,11,5,1537,0,38,2,244,318,2254,63,13,180,114,52,47,0
8,0,0,0,171,0,0,0,2,99,1,0,0,2,3,0,0,0,0,45,2,1
9,116,15,953,6,2,0,4,38,3,3372,10,14,95,227,131,10,105,24,19,68,0
10,0,291,0,0,0,0,1,0,0,0,439,0,0,0,0,0,0,0,0,0,0
11,4,0,0,0,0,0,0,1,0,2,0,387,1,13,0,0,0,0,0,0,0
12,10,0,9,0,0,0,3,55,0,319,0,343,4661,1829,62,0,9,55,702,9,3
13,564,189,106,40,53,37,33,210,7,123,35,282,136,6797,99,56,118,35,79,117,12
14,1347,0,1,0,0,1,14,332,0,440,0,16,206,1662,4128,0,1562,6,237,0,21
15,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1905,0,0,67,0,0
16,49,4,4,0,0,0,1,39,0,1,0,0,76,75,0,0,982,1,0,0,0
17,15,9,0,0,0,0,1,23,0,0,0,1,7,70,13,0,65,743,0,0,0
18,2,0,45,36,0,0,3,0,7,0,0,0,1136,22,413,0,0,0,8334,1,1
19,13,0,0,1,0,7,0,11,17,376,0,278,26,514,42,2,1,4,0,77,0
20,1,0,6,205,0,0,0,546,102,0,0,0,2,0,2,0,0,20,56,336,3
