,precision,recall,f1-score,support
Amazon Echo,0.8452160999736276,0.62456,0.7183135554062716,10000.0
Awair air quality monitor,0.42701736798325785,0.5827664399092971,0.48804651356675083,441.0
Belkin Wemo switch,0.5654300213111844,0.24589060308555402,0.34257471800366407,7130.0
Belkin wemo motion sensor,0.5631666076806697,0.95924,0.7091449461311081,10000.0
Dropcam,0.5676442566171929,0.9889655172413793,0.7169086751925766,725.0
HP Printer,0.7402677101505313,0.7944067796610169,0.7646213398210352,1180.0
Light Bulbs LiFX Smart Bulb,0.48058156456262313,0.4786543614170885,0.4788387393359441,3359.0
MacBook,0.2690018397600266,0.2633771106941839,0.26600011453633515,5330.0
NEST Protect smoke alarm,0.1462983358043582,0.26993865030674846,0.18974888154059227,326.0
Netatmo Welcome,0.5822381533993934,0.6126630851880276,0.5961835041200888,5212.0
Netatmo weather station,0.7892833863340586,0.9337893296853625,0.8551580583664897,731.0
PIX-STAR Photo-frame,0.12481809676040792,0.9156862745098039,0.21954765813945962,408.0
Phillip Hue Lightbulb,0.62312858851645,0.3106704672202255,0.4109833666367466,8069.0
Samsung Galaxy Tab,0.4199018714491915,0.49544259421560033,0.4543475099666489,9128.0
Samsung SmartCam,0.9158872011969119,0.5160733981750727,0.6601417419844002,9973.0
Smart Things,0.8048844409099203,0.9880506329113924,0.8859110504498556,1975.0
TP-Link Day Night Cloud camera,0.7178366403613055,0.8547077922077921,0.7794015356434126,1232.0
TP-Link Smart plug,0.6858850056052923,0.9123548046462513,0.7830602505750057,947.0
TPLink Router Bridge LAN,0.7342375291851837,0.77176,0.7525086746113085,10000.0
Triby Speaker,0.131508128387326,0.2081811541271001,0.15953263647482724,1369.0
iHome,0.7631688096944409,0.706333072713057,0.7333651724098432,1279.0
accuracy,0.5832638998356116,0.5832638998356116,0.5832638998356116,0.5832638998356116
macro avg,0.5665429359830169,0.6396910508530931,0.5697304115672555,88814.0
weighted avg,0.6301266564400937,0.5832638998356116,0.579238230703045,88814.0
