,precision,recall,f1-score,support
Amazon Echo,0.5658763138596921,0.463,0.5092949070509295,10000.0
Awair air quality monitor,0.05454545454545454,0.035483870967741936,0.04299674267100977,930.0
Belkin Wemo switch,0.4992957746478873,0.2835621917077723,0.3617039367400731,7501.0
Belkin wemo motion sensor,0.6762251053631931,0.8183,0.7405094792090856,10000.0
Dropcam,0.9297227595099935,0.9993069993069993,0.9632598530394122,1443.0
HP Printer,0.8293991416309013,0.6452420701168614,0.7258215962441315,1198.0
Light Bulbs LiFX Smart Bulb,0.4441860465116279,0.11433702484286141,0.18186146155677219,3341.0
MacBook,0.039936102236421724,0.00794407372100413,0.013252054068380599,3147.0
NEST Protect smoke alarm,0.0847457627118644,1.0,0.15625,10.0
Netatmo Welcome,0.8909512761020881,0.3344947735191638,0.4863837872070931,3444.0
Netatmo weather station,0.6077669902912621,0.43776223776223777,0.5089430894308943,715.0
PIX-STAR Photo-frame,0.18406521167499343,0.6660323501427212,0.288421920065925,1051.0
Phillip Hue Lightbulb,0.26405733186328556,0.3039340101522843,0.2825958702064897,4728.0
Samsung Galaxy Tab,0.22634421225639823,0.5127659574468085,0.31405766411467667,1880.0
Samsung SmartCam,0.7657101343988376,0.6466257668711657,0.7011475137202727,6520.0
Smart Things,0.15246233415785923,0.3453897096281202,0.21154446177847114,1963.0
TP-Link Day Night Cloud camera,0.8246153846153846,0.5661971830985916,0.6713987473903966,1420.0
TP-Link Smart plug,0.5034687809712587,0.515736040609137,0.5095285857572718,985.0
TPLink Router Bridge LAN,0.4202844029794598,0.5652129920064758,0.48209199965478555,9883.0
Triby Speaker,0.3485679463741621,0.6021052631578947,0.44152836742570434,950.0
iHome,0.44047619047619047,0.2301710730948678,0.3023493360572012,643.0
accuracy,0.48337328576206934,0.48337328576206934,0.48337328576206934,0.48337328576206934
macro avg,0.46441441224658175,0.4806477899120337,0.42356863682804646,71752.0
weighted avg,0.5192855137046151,0.48337328576206934,0.47734728793744724,71752.0
