,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,5341,375,196,381,91,38,516,1484,4,147,5,482,420,205,20,11,211,14,27,22,3
1,23,60,4,1,0,1,27,26,99,33,11,0,0,15,0,115,2,0,4,14,0
2,31,0,1466,3337,0,3,0,25,12,1,0,1,395,17,926,2,0,5,858,43,0
3,13,4,405,9140,0,0,0,1,0,0,0,1,10,11,60,5,0,2,334,7,0
4,8,0,0,0,712,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
5,66,0,11,37,0,807,0,3,0,7,1,0,78,38,28,1,2,0,40,30,23
6,317,36,5,64,5,125,1317,89,0,14,89,59,99,80,9,464,65,160,62,35,254
7,463,153,182,334,114,98,198,1293,75,91,66,423,211,980,101,41,142,80,111,138,28
8,16,0,1,79,0,4,5,80,43,0,0,14,36,11,8,8,1,0,13,0,0
9,415,3,750,443,0,31,448,85,0,1918,8,322,243,296,12,72,8,18,111,19,2
10,48,84,6,4,1,3,0,18,0,0,514,0,0,1,3,18,7,0,0,18,0
11,4,0,0,0,0,0,0,3,0,6,0,355,7,16,0,0,6,0,4,0,0
12,69,198,32,963,2,90,274,1207,6,116,3,836,1599,856,13,71,47,3,1286,361,27
13,539,403,54,295,76,93,154,984,46,419,118,875,216,4118,72,115,85,53,127,258,19
14,182,160,86,675,6,28,214,726,1,286,89,319,780,1290,4177,1,309,27,460,50,100
15,301,4,2,10,0,0,67,2,0,3,7,3,10,0,4,1532,2,6,15,0,0
16,0,60,0,0,0,1,1,107,0,0,20,1,73,1,0,0,960,1,0,0,1
17,5,14,3,2,0,19,11,36,0,5,0,83,16,49,0,1,117,574,1,3,0
18,128,110,47,701,226,40,29,282,88,13,8,14,770,112,428,159,49,0,6615,147,25
19,26,64,1,8,0,2,10,88,1,106,1,255,20,503,8,5,8,1,3,243,12
20,25,2,2,85,0,22,184,106,25,2,2,14,46,48,30,35,2,0,17,23,601
