,precision,recall,f1-score,support
Amazon Echo,0.0,0.0,0.0,10000.0
Awair air quality monitor,0.0,0.0,0.0,441.0
Belkin Wemo switch,0.5,0.0005610098176718093,0.0011207621182404036,7130.0
Belkin wemo motion sensor,0.11309375636470614,0.9995,0.2031958364675029,10000.0
Dropcam,0.0,0.0,0.0,725.0
HP Printer,0.0,0.0,0.0,1180.0
Light Bulbs LiFX Smart Bulb,1.0,0.002977076510866329,0.005936479667557139,3359.0
MacBook,0.0,0.0,0.0,5330.0
NEST Protect smoke alarm,0.0,0.0,0.0,326.0
Netatmo Welcome,0.0,0.0,0.0,5212.0
Netatmo weather station,0.0,0.0,0.0,731.0
PIX-STAR Photo-frame,1.0,0.0857843137254902,0.1580135440180587,408.0
Phillip Hue Lightbulb,0.0,0.0,0.0,8069.0
Samsung Galaxy Tab,0.0,0.0,0.0,9128.0
Samsung SmartCam,1.0,0.01995387546375213,0.03912701533621707,9973.0
Smart Things,0.0,0.0,0.0,1975.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,1232.0
TP-Link Smart plug,0.0,0.0,0.0,947.0
TPLink Router Bridge LAN,0.9782608695652174,0.018,0.03534956794972506,10000.0
Triby Speaker,0.0,0.0,0.0,1369.0
iHome,0.0,0.0,0.0,1279.0
accuracy,0.11735762379804986,0.11735762379804986,0.11735762379804986,0.11735762379804986
macro avg,0.2186359345680916,0.053656013119894305,0.02108300978844292,88814.0
weighted avg,0.31772632985001503,0.11735762379804986,0.03229298267374646,88814.0
