,precision,recall,f1-score,support
Amazon Echo,0.37613769073208564,0.46318000000000004,0.39966978357900473,10000.0
Awair air quality monitor,0.0,0.0,0.0,1064.0
Belkin Wemo switch,0.25467378016633,0.3889248895434462,0.30288519486067556,3395.0
Belkin wemo motion sensor,0.5344296124627295,0.6949200000000001,0.5998505868159242,10000.0
Dropcam,0.7695098039215686,0.23112947658402203,0.2656488191203639,726.0
HP Printer,0.47950193407895636,0.2874048037492677,0.33489897735691054,1707.0
Light Bulbs LiFX Smart Bulb,0.2454060165626574,0.3592112676056338,0.29084756633715936,3550.0
MacBook,0.013635367728491252,0.4648648648648649,0.026459040101531404,185.0
NEST Protect smoke alarm,0.184053761888536,0.12950631458094145,0.11242146205903007,871.0
Netatmo Welcome,0.09285533136919233,0.2836363636363636,0.13529055730715617,1540.0
Netatmo weather station,0.5620966897148307,0.33193473193473194,0.39953238444453343,429.0
PIX-STAR Photo-frame,0.3718468612062743,0.33710450623202304,0.31061466977875946,1043.0
Phillip Hue Lightbulb,0.27761936210748434,0.3094747551825003,0.2910335699574099,7863.0
Samsung Galaxy Tab,0.4485890688447693,0.56238,0.48290788340182456,10000.0
Samsung SmartCam,0.40739185053420923,0.09109656950228039,0.14357258459951977,5043.0
Smart Things,0.0,0.0,0.0,2549.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,947.0
TP-Link Smart plug,0.0,0.0,0.0,954.0
TPLink Router Bridge LAN,0.0,0.0,0.0,10000.0
Triby Speaker,0.0,0.0,0.0,2714.0
iHome,0.0,0.0,0.0,1568.0
accuracy,0.3214949834532752,0.3214949834532752,0.3214949834532752,0.3214949834532752
macro avg,0.23894033958657693,0.23498897825790835,0.19503014665332397,76148.0
weighted avg,0.2872925219906238,0.3214949834532752,0.28193236466338883,76148.0
