,precision,recall,f1-score,support
Amazon Echo,0.49675465166594546,0.22959999999999997,0.31404732594720286,10000.0
Awair air quality monitor,0.0,0.0,0.0,441.0
Belkin Wemo switch,0.4935319482555861,0.17657784011220196,0.26009709740729264,7130.0
Belkin wemo motion sensor,0.06060606060606061,0.0002,0.0003986843416724808,10000.0
Dropcam,0.5886699507389163,0.9889655172413793,0.7380339680905815,725.0
HP Printer,0.5752487562189055,0.7838983050847458,0.663558106169297,1180.0
Light Bulbs LiFX Smart Bulb,0.10543989254533244,0.09348020244120274,0.09910052075114407,3359.0
MacBook,0.033959002222771054,0.051594746716697934,0.040959189752755434,5330.0
NEST Protect smoke alarm,0.00731981981981982,0.15950920245398773,0.013997308209959623,326.0
Netatmo Welcome,0.6052631578947368,0.05736761320030699,0.10480196284612689,5212.0
Netatmo weather station,0.0070478197865893825,0.43912448700410395,0.013872982259005554,731.0
PIX-STAR Photo-frame,0.0013879250520471894,0.00980392156862745,0.0024316109422492403,408.0
Phillip Hue Lightbulb,0.0,0.0,0.0,8069.0
Samsung Galaxy Tab,0.21576763485477182,0.022787028921998246,0.04122076892588189,9128.0
Samsung SmartCam,0.6187089715536105,0.22681239346234833,0.3319392471934845,9973.0
Smart Things,0.5759599332220368,0.6987341772151898,0.6314344543582704,1975.0
TP-Link Day Night Cloud camera,0.0,0.0,0.0,1232.0
TP-Link Smart plug,0.0038022813688212928,0.0031678986272439284,0.0034562211981566822,947.0
TPLink Router Bridge LAN,0.058823529411764705,0.0001,0.0001996605770190676,10000.0
Triby Speaker,0.0013651877133105802,0.0014609203798392988,0.0014114326040931546,1369.0
iHome,0.16425992779783394,0.1422986708365911,0.15249266862170088,1279.0
accuracy,0.11824712320129711,0.11824712320129711,0.11824712320129711,0.11824712320129711
macro avg,0.21971030717756473,0.19454680596506976,0.16254539096170922,88814.0
weighted avg,0.26997100871243634,0.11824712320129711,0.14148847355462385,88814.0
