,precision,recall,f1-score,support
Amazon Echo,0.5989107949210891,0.6686553250990445,0.6260365437293538,4291.0
Awair air quality monitor,0.3996898394656942,0.07574074074074075,0.12278098536336937,1080.0
Belkin Wemo switch,0.33186306549901606,0.46849624060150374,0.3749776562407413,2660.0
Belkin wemo motion sensor,0.778814615227646,0.58886,0.6664428553349697,10000.0
Dropcam,1.0,0.9855293221629855,0.9926358288308299,1313.0
HP Printer,0.8659665669969779,0.5422161794697485,0.6500517520739127,1471.0
Light Bulbs LiFX Smart Bulb,0.4791816958979731,0.5976027397260273,0.5279641135813262,1752.0
MacBook,0.045951368470853,0.14415011037527597,0.06810204910735256,906.0
NEST Protect smoke alarm,0.5405281285878301,0.6000000000000001,0.4910554163185742,17.0
Netatmo Welcome,0.6376673887689392,0.8528683914510686,0.7253528382325843,1778.0
Netatmo weather station,0.6438431392603579,0.09008498583569405,0.14653560302050678,353.0
PIX-STAR Photo-frame,0.8054735740200154,0.4684630738522954,0.5867618409746439,1002.0
Phillip Hue Lightbulb,0.7505973944259537,0.2858697294846607,0.4075555521307354,6617.0
Samsung Galaxy Tab,0.5042287567462529,0.64625,0.563552884525772,5600.0
Samsung SmartCam,0.8400360995998601,0.832346538963866,0.8349025226463571,4594.0
Smart Things,0.8122735323459779,0.561712846347607,0.6588479654096885,2382.0
TP-Link Day Night Cloud camera,0.4190575581407267,0.6899038461538461,0.5024565202465736,832.0
TP-Link Smart plug,0.6772511365213154,0.734013605442177,0.6955732905010429,882.0
TPLink Router Bridge LAN,0.587596911279861,0.6827399999999999,0.6313339698046061,10000.0
Triby Speaker,0.613140151755817,0.2878378378378378,0.39024912706401493,1184.0
iHome,0.5894451533969096,0.7317108088761632,0.6368605877016098,1397.0
accuracy,0.5900251201943072,0.5900251201943072,0.5900251201943072,0.5900251201943072
macro avg,0.615310327206146,0.5492882058295496,0.5380966620399317,60111.0
weighted avg,0.653350130672273,0.5900251201943072,0.5925532984697812,60111.0
