Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,CS1D1,CV,3.0,0.0,0.4245041721600725,0.08807482992649719,0.05128091795383179,0.08807482992649719,0.06370868284902928,0.04191573031318352,0.0,0.0012979984283447,0.0029116153717041
Active Max,CS1D1,CV,2.5,0.0,0.5150636351197553,0.2557845574497373,0.39879934594627514,0.2557845574497373,0.27171152094804024,0.2556131594978401,0.0,0.016585648059844926,0.0
Active Mean,CS1D1,CV,3.0,0.0,0.5168716701474443,0.26524015586241695,0.40407184148550124,0.26524015586241695,0.2803170794123736,0.2580769194468118,0.0,0.025231218338012625,0.0
Active Min,CS1D1,CV,3.0,0.0,0.5281393555558619,0.2658541438386334,0.42140061672957224,0.2658541438386334,0.2863911939534953,0.27584882718929904,0.0,0.02544326782226558,0.00020031929016112003
Active Std,CS1D1,CV,3.5,0.0,0.45712910626571784,0.16677180780185613,0.22342012973322706,0.16677180780185613,0.1670343140135139,0.12510664768253787,0.0,0.0198762416839599,0.0021083354949951
Bwd Blk Rate Avg,CS1D1,CV,3.0,0.0,0.42711014141962683,0.0833333333333333,0.035592511784968875,0.0833333333333333,0.049876645590996915,0.0,0.0,0.00028061866760252,0.00110297203063964
Bwd Header Len,CS1D1,CV,3.0,0.0,0.5861773849513734,0.32126284026521673,0.37368460359133726,0.32126284026521673,0.29921171987015505,0.38479517193304325,0.0,0.008070182800292921,0.0
Bwd IAT Max,CS1D1,CV,2.75,0.0,0.6236771012211537,0.32093948867988403,0.4480982313077927,0.32093948867988403,0.3509398987651079,0.4359163012165364,0.0,0.0154383778572082,0.00026190280914305
Bwd IAT Mean,CS1D1,CV,3.0,0.0,0.6202455883928354,0.3277886702602745,0.4621738802751706,0.3277886702602745,0.35993778647855856,0.4300560015884381,0.0,0.014927864074706981,0.0
Bwd IAT Min,CS1D1,CV,3.0,0.0,0.568558696446142,0.2920744824126118,0.43192319347705194,0.2920744824126118,0.3236875553311775,0.3465912359894605,0.0,0.016055901845296167,0.0005148251851399666
Bwd IAT Std,CS1D1,CV,3.25,0.0,0.5950647382204228,0.29035265331047155,0.43811725942090496,0.29035265331047155,0.3238696211219968,0.38349103785043936,0.0,0.013708949089050251,0.0
Bwd IAT Tot,CS1D1,CV,3.5,0.0,0.6126542617339682,0.3224475173741547,0.4484243824151397,0.3224475173741547,0.35271618381841335,0.42147000233641313,0.0,0.01436448097229,0.0
