Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,CS2D1,CV,4.0,0.0,0.4622307102252328,0.0833333333333333,0.0385192258521027,0.0833333333333333,0.052684429693215795,0.0,0.0,0.0,0.0
Active Max,CS2D1,CV,2.5,0.0,0.5923942870792331,0.29205206093451325,0.4351971678681419,0.29205206093451325,0.3132967754576025,0.3318535602456679,0.0,0.022112309932708678,0.0005653500556945499
Active Mean,CS2D1,CV,2.75,0.0,0.6026770237180928,0.30122479714929007,0.4250104844098976,0.30122479714929007,0.3168483045013255,0.3508076377533732,0.0,0.022615075111389098,0.000416636466979975
Active Min,CS2D1,CV,2.5,0.0,0.5686033999748338,0.27946990252845616,0.4156022110651844,0.27946990252845616,0.2907607811385714,0.289236746525279,0.0,0.018521070480346624,0.000250697135925275
Active Std,CS2D1,CV,3.6666666666666665,0.0,0.5281137486138241,0.16245499393607252,0.24158624581836666,0.16245499393607252,0.16745849988797645,0.17618809755495324,0.0,0.017916599909464467,0.0009226004282632999
Bwd Blk Rate Avg,CS2D1,CV,3.0,0.0,0.46468299453333844,0.0833333333333333,0.038723582877778176,0.0833333333333333,0.052872336337188464,0.0,0.0,0.0020672321319579598,0.0006316184997558399
Bwd Header Len,CS2D1,CV,3.0,0.0,0.6606428984941266,0.34862201121657327,0.40097481977823274,0.34862201121657327,0.3232795132000231,0.5176897793109656,0.0,0.00318521261215205,0.00025200843811035
Bwd IAT Max,CS2D1,CV,3.5,0.0,0.626688218893004,0.3335556633964917,0.4705744368757524,0.3335556633964917,0.35869241255169954,0.3895844283606626,0.0,0.021961450576782178,0.0005252957344055
Bwd IAT Mean,CS2D1,CV,3.25,0.0,0.6355124642678822,0.35226608365996487,0.5113691933022366,0.35226608365996487,0.3839549376199987,0.40720509585353165,0.0,0.016239047050475998,0.000250935554504375
Bwd IAT Min,CS2D1,CV,3.0,0.0,0.5485574449702283,0.32943678695555867,0.49156310095318306,0.32943678695555867,0.36783662272306783,0.256745552462146,0.0,0.01630921363830562,0.00113048553466794
Bwd IAT Std,CS2D1,CV,3.0,0.0,0.6218172733612752,0.31209130442880495,0.4851777402112547,0.31209130442880495,0.34516505832490885,0.3744974230267424,0.0,0.01473627090454098,0.00132889747619626
