Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,DD22,DD,0.0,2.0,0.1426239106447182,0.06031904761904759,0.0149610068266462,0.06031904761904759,0.0238360077436999,0.0338391656304717,0.0,0.0031243324279785,0.0111984252929687
Active Max,DD22,DD,0.0,2.0,0.1491769315648433,0.0872390390117357,0.1211505359410258,0.0872390390117357,0.0637761421246674,0.0501530369984872,0.0,0.08202714920043938,0.014349889755248962
Active Mean,DD22,DD,0.0,2.0,0.1482874321615961,0.0943257382835038,0.1345146927596781,0.0943257382835038,0.0695983458004429,0.0490930151148062,0.0,0.0968577861785888,0.015529823303222601
Active Min,DD22,DD,0.0,2.0,0.151000968315806,0.0866293944233312,0.1407511028611146,0.0866293944233312,0.0659762531047744,0.0521386670625247,0.0,0.07304205894470209,0.014429616928100538
Active Std,DD22,DD,0.0,2.0,0.1376922557254487,0.0663145183527396,0.0829379456963565,0.0663145183527396,0.0384062964609033,0.0343710773043016,0.0,0.06402740478515623,0.01043529510498044
Bwd Blk Rate Avg,DD22,DD,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.0,0.01250562667846676
Bwd Byts/b Avg,DD22,DD,0.0,2.0,0.1125948611705361,0.0476190476190476,0.0053616600557398,0.0476190476190476,0.009638117598528,0.0,0.0,0.0031424522399902005,0.0118136882781982
Bwd Header Len,DD22,DD,0.0,2.0,0.2697322494201364,0.2348932861386063,0.2841070417748416,0.2348932861386063,0.2218142780127323,0.1925001490313769,0.0,0.02818670272827144,0.01274347305297846
Bwd IAT Max,DD22,DD,0.0,2.0,0.22899542864863637,0.2641143263899125,0.2464444157395253,0.2641143263899125,0.22258676705409747,0.1568668145164514,0.0,0.20906043052673332,0.027012968063354438
Bwd IAT Mean,DD22,DD,0.0,2.0,0.1901389420586844,0.1753191456021577,0.1962900265571768,0.1753191456021577,0.1630725721558915,0.1099610487441273,0.0,0.22007603645324703,0.025868749618530217
