Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
arp.duplicate-address-detected,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038578055476663,0.0833333333333333,0.007374230908432799,0.0,0.0,0.00314717292785644,0.0
arp.duplicate-address-frame,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038578055476663,0.0833333333333333,0.007374230908432799,0.0,0.0,0.00212035179138182,0.0
arp.hw.size,DD2,DD,0.0,2.0,0.6149957398466345,0.1225670719774001,0.0726712788489124,0.1225670719774001,0.0899685570914305,0.1471666787570857,0.0,0.0031238079071044802,0.006251335144042939
arp.hw.type,DD2,DD,0.0,2.0,0.6149957398466345,0.1225670719774001,0.0726712788489124,0.1225670719774001,0.0899685570914305,0.1471666787570857,0.0,0.00122504234313964,0.0031248092651367
arp.isannouncement,DD2,DD,0.0,2.0,0.0634478841238284,0.1083747927031509,0.0451187481145318,0.1083747927031509,0.0387552605376055,0.0176004352633876,0.0,0.00232372283935546,0.00072097778320312
arp.isgratuitous,DD2,DD,0.0,2.0,0.0634478841238284,0.1083747927031509,0.0451187481145318,0.1083747927031509,0.0387552605376055,0.0176004352633876,0.0,0.0,0.0012214183807373
arp.isprobe,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038578055476663,0.0833333333333333,0.007374230908432799,0.0,0.0,0.00291919708251952,0.0
arp.opcode,DD2,DD,0.0,2.0,0.6149957398466345,0.1225670719774001,0.0726712788489124,0.1225670719774001,0.0899685570914305,0.1471666787570857,0.0,0.01244025230407712,0.0008053779602050601
arp.proto.size,DD2,DD,0.0,2.0,0.6149957398466345,0.1225670719774001,0.0726712788489124,0.1225670719774001,0.0899685570914305,0.1471666787570857,0.0,0.0031246662139892403,0.0023414134979248
arp.proto.type,DD2,DD,0.0,2.0,0.6149957398466345,0.1225670719774001,0.0726712788489124,0.1225670719774001,0.0899685570914305,0.1471666787570857,0.0,0.0015200138092041,0.00282959938049314
arp.seconds-since-duplicate-address-frame,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038578055476663,0.0833333333333333,0.007374230908432799,0.0,0.0,0.003125,0.0
dhcp.flags.bc,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038608758266537,0.0833333333333333,0.0073798399072766,3.444541388364364e-05,0.0,0.0031258106231689398,0.0035269260406494
dhcp.flags,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038608758266537,0.0833333333333333,0.0073798399072766,3.444541388364364e-05,0.0,0.00627479553222654,0.0
dhcp.flags.reserved,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038608758266537,0.0833333333333333,0.0073798399072766,3.410036257678328e-05,0.0,0.0066816806793212405,0.0031252861022949196
dhcp.hops,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038608758266537,0.0833333333333333,0.0073798399072766,3.410036257678328e-05,0.0,0.00671854019165036,0.004700136184692361
dhcp.hw.addr_padding,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038608758266537,0.0833333333333333,0.0073798399072766,3.410036257678328e-05,0.0,0.00251975059509276,0.0
dhcp.hw.len,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038608758266537,0.0833333333333333,0.0073798399072766,3.410036257678328e-05,0.0,0.009421777725219679,0.0
hcp.hw.mac_addr,_DD2_,DD,,,,,,,,,,,
dhcp.hw.type,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038608758266537,0.0833333333333333,0.0073798399072766,3.410036257678328e-05,0.0,0.00032291412353514,0.0
dhcp.id,DD2,DD,0.0,2.0,0.0463504686168702,0.0909090909090909,0.0246935508317229,0.0909090909090909,0.0184897483718712,8.869521260301827e-05,0.0,0.0031224250793457,0.0051448822021484195
dhcp.option.dhcp,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038608758266537,0.0833333333333333,0.0073798399072766,3.410036257678328e-05,0.0,0.0031254768371582,0.0
dhcp.option.dhcp_max_message_size,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038602174983896004,0.0833333333333333,0.0073786372607601,2.869114478598611e-05,0.0,0.0,0.00312438011169432
dhcp.option.end,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038608758266537,0.0833333333333333,0.0073798399072766,3.410036257678328e-05,0.0,0.00474886894226072,0.0025215148925781202
dhcp.option.interface_mtu,DD2,DD,0.0,2.0,0.0462936665719965,0.0833333333333333,0.0038578055476663,0.0833333333333333,0.007374230908432799,0.0,0.0,0.0033749103546142404,0.006251096725463839
