Feature,Dataset,Folder,T,CV,Acc,b_Acc,Prec,Rec,F1,kap,ROC,tra-T,test-T
ACK Flag Cnt,DD2T,DD,0.0,2.0,0.4646838339093608,0.0833333333333333,0.03872365282578,0.0833333333333333,0.05287646648276769,0.0,0.0,0.0018453121185302,0.00140748023986814
Active Max,DD2T,DD,0.0,2.0,0.4250109526359343,0.23144345041547282,0.2511127482110158,0.23144345041547282,0.1832560869843808,0.1351946322217118,0.0,0.013462209701538039,0.00319623947143548
Active Mean,DD2T,DD,0.0,2.0,0.4146911356666504,0.22304303710949763,0.2123103116997939,0.22304303710949763,0.1820910272617609,0.1222733236301768,0.0,0.01489958763122554,0.00359163284301752
Active Min,DD2T,DD,0.0,2.0,0.4120625030423989,0.22043731313964327,0.21625419277118646,0.22043731313964327,0.1824085282666551,0.1267937526865998,0.0,0.01502208709716794,0.00241084098815914
Active Std,DD2T,DD,0.0,2.0,0.3649905077155235,0.1413805367190191,0.0858215918310764,0.1413805367190191,0.10289728627086721,0.0071394457997375,0.0,0.0072909832000732,0.0032376289367675197
Bwd Blk Rate Avg,DD2T,DD,0.0,2.0,0.4646838339093608,0.0833333333333333,0.03872365282578,0.0833333333333333,0.05287646648276769,0.0,0.0,0.0014032840728759402,0.00160093307495114
Bwd Header Len,DD2T,DD,0.0,2.0,0.3289198267049603,0.1990954093523601,0.1876101065555788,0.1990954093523601,0.1665916328284285,0.0668413091879862,0.0,0.003481769561767539,0.0025932312011718197
Bwd IAT Max,DD2T,DD,0.0,2.0,0.4544613737039381,0.2548794614769054,0.23194349509755038,0.2548794614769054,0.22761178383891073,0.1874110892157504,0.0,0.01380596160888668,0.0025060653686523
Bwd IAT Mean,DD2T,DD,0.0,2.0,0.5099547291048045,0.2859864057978417,0.3088497746348788,0.2859864057978417,0.2740145473560912,0.22165198238125877,0.0,0.014881277084350521,0.00228414535522456
Bwd IAT Min,DD2T,DD,0.0,2.0,0.4818186243489266,0.2321890027287023,0.2497376060794967,0.2321890027287023,0.22272612014219367,0.1734454205351761,0.0,0.013994789123535101,0.00276360511779782
Bwd IAT Std,DD2T,DD,0.0,2.0,0.5415956773596846,0.2652429318943711,0.2931929276320169,0.2652429318943711,0.2543436028587419,0.266542050661933,0.0,0.01190128326416008,0.0021262168884276797
Bwd IAT Tot,DD2T,DD,0.0,2.0,0.45353648444725697,0.2646196919736034,0.2766280858410989,0.2646196919736034,0.2562340937222293,0.1653295337978488,0.0,0.01745100021362302,0.0028677463531493795
Bwd Pkt Len Max,DD2T,DD,0.0,2.0,0.5638416979019617,0.4997319849816244,0.4840391105603835,0.4997319849816244,0.42897429481355437,0.4119121925294536,0.0,0.0033971309661864806,0.0018746376037597
Bwd Pkt Len Mean,DD2T,DD,0.0,2.0,0.621817650781288,0.5209348924588194,0.4706271484586965,0.5209348924588194,0.442266441685167,0.474844945755438,0.0,0.005413389205932579,0.0022648811340331603
Bwd Pkt Len Min,DD2T,DD,0.0,2.0,0.6833958039234775,0.40882754122917914,0.4761392069129511,0.40882754122917914,0.3952048761321077,0.4967874417433581,0.0,0.0029992580413818,0.00217561721801754
Bwd Pkt Len Std,DD2T,DD,0.0,2.0,0.3924937935063038,0.1558547735792024,0.21106209389916047,0.1558547735792024,0.1147420835920812,0.044566645798881,0.0,0.00527167320251458,0.00205507278442376
Bwd PSH Flags,DD2T,DD,0.0,2.0,0.4646838339093608,0.0833333333333333,0.03872365282578,0.0833333333333333,0.05287646648276769,0.0,0.0,0.00226249694824214,0.00142822265624994
Bwd Seg Size Avg,DD2T,DD,0.0,2.0,0.621817650781288,0.5209348924588194,0.4706271484586965,0.5209348924588194,0.442266441685167,0.474844945755438,0.0,0.00745506286621086,0.00273642539978022
Bwd URG Flags,DD2T,DD,0.0,2.0,0.4646838339093608,0.0833333333333333,0.03872365282578,0.0833333333333333,0.05287646648276769,0.0,0.0,0.00196995735168452,0.00121335983276362
CWE Flag Count,DD2T,DD,0.0,2.0,0.4646838339093608,0.0833333333333333,0.03872365282578,0.0833333333333333,0.05287646648276769,0.0,0.0,0.00204048156738276,0.0013846874237060398
Dst Port,DD2T,DD,0.0,2.0,0.4413182105826802,0.3222546054141468,0.3385714546564504,0.3222546054141468,0.2836318674653503,0.3071185466737255,0.0,0.00310387611389154,0.00206460952758784
ECE Flag Cnt,DD2T,DD,0.0,2.0,0.4646838339093608,0.0833333333333333,0.03872365282578,0.0833333333333333,0.05287646648276769,0.0,0.0,0.00351657867431636,0.00209164619445796
FIN Flag Cnt,DD2T,DD,0.0,2.0,0.4646838339093608,0.0833333333333333,0.03872365282578,0.0833333333333333,0.05287646648276769,0.0,0.0,0.0018527984619140197,0.00200934410095212
Flow Duration,DD2T,DD,0.0,2.0,0.6182641289003553,0.4103433962120702,0.368870977163885,0.4103433962120702,0.3633520523949387,0.4695047658892205,0.0,0.029805469512939404,0.00343737602233882
Flow IAT Max,DD2T,DD,0.0,2.0,0.5931947622061042,0.3614236948029592,0.326390222263606,0.3614236948029592,0.3154434060959302,0.4285017742132844,0.0,0.028390169143676702,0.0043514251708984
Flow IAT Mean,DD2T,DD,0.0,2.0,0.587255999610573,0.4499163772948126,0.4435149242252991,0.4499163772948126,0.4157159277748367,0.4403554720080427,0.0,0.02826128005981442,0.0038101673126220204
Flow IAT Min,DD2T,DD,0.0,2.0,0.5687095360950202,0.3486025503744665,0.3725956613082915,0.3486025503744665,0.3412733601114573,0.3874899955723582,0.0,0.0246909618377685,0.0037479877471923396
Flow IAT Std,DD2T,DD,0.0,2.0,0.5437375261646303,0.3390895376292714,0.3225893307238415,0.3390895376292714,0.2969090423746225,0.3393894930825817,0.0,0.027990865707397422,0.0037335872650146006
Fwd Act Data Pkts,DD2T,DD,0.0,2.0,0.4533417709195346,0.2784737638382331,0.2713769108091086,0.2784737638382331,0.24126795467118672,0.278299829027134,0.0,0.0026006698608397804,0.00297269821166988
Fwd Blk Rate Avg,DD2T,DD,0.0,2.0,0.4646838339093608,0.0833333333333333,0.03872365282578,0.0833333333333333,0.05287646648276769,0.0,0.0,0.0021968841552734,0.0018103599548339598
Fwd Header Len,DD2T,DD,0.0,2.0,0.48011488098135613,0.3739329218354701,0.4276410262189397,0.3739329218354701,0.3698127506044091,0.3489383074385507,0.0,0.0046967506408690796,0.0027137279510497598
Fwd IAT Max,DD2T,DD,0.0,2.0,0.5356569147641532,0.3518242421023609,0.3442840000405327,0.3518242421023609,0.305313490325027,0.3343089717939425,0.0,0.026282072067260704,0.00328674316406244
Fwd IAT Mean,DD2T,DD,0.0,2.0,0.6494182933359295,0.45968449360685265,0.5084785383145639,0.45968449360685265,0.4217785061454872,0.5137534870442526,0.0,0.0227007389068603,0.0033647060394286603
Fwd IAT Min,DD2T,DD,0.0,2.0,0.4459913352480164,0.3181309646134139,0.3798416162310907,0.3181309646134139,0.2925266874174513,0.2793035715192861,0.0,0.02892055511474606,0.00406942367553708
Fwd IAT Std,DD2T,DD,0.0,2.0,0.4165409141800126,0.269848931491761,0.42737323836526625,0.269848931491761,0.2922604019096567,0.1523065773457372,0.0,0.02621788978576654,0.0037920475006103004
Fwd IAT Tot,DD2T,DD,0.0,2.0,0.6121306527771017,0.43773685228364967,0.4244017548847186,0.43773685228364967,0.3867373369217589,0.47239633437818995,0.0,0.02290759086608882,0.0032516956329345205
Fwd Pkt Len Max,DD2T,DD,0.0,2.0,0.5194470135812685,0.46676122871273995,0.42568655751452533,0.46676122871273995,0.3824077234727158,0.3690544482372399,0.0,0.0037371635437011197,0.0018084526062011202
Fwd Pkt Len Mean,DD2T,DD,0.0,2.0,0.5216375407681448,0.46304542890084993,0.4177679340210716,0.46304542890084993,0.386655350972324,0.3842951639464296,0.0,0.005870342254638621,0.00294075012207026
Fwd Pkt Len Min,DD2T,DD,0.0,2.0,0.6556004478411137,0.3458306946433189,0.4379962423033145,0.3458306946433189,0.3279340441171246,0.4303414449504267,0.0,0.0030068397521972197,0.0019001007080077601
Fwd Pkt Len Std,DD2T,DD,0.0,2.0,0.43513605607749606,0.21081637872866082,0.3059082316902831,0.21081637872866082,0.1769410490321875,0.22301325106090458,0.0,0.0064160823822021,0.0015963077545165197
Fwd PSH Flags,DD2T,DD,0.0,2.0,0.4646838339093608,0.0833333333333333,0.03872365282578,0.0833333333333333,0.05287646648276769,0.0,0.0,0.0014423847198485802,0.00136790275573724
