,precision,recall,f1-score,support
appletv,0.9798457455332692,1.0,0.989655556946275,1468.0
blink-camera,1.0,0.9844891391794046,0.9921767871115948,6215.0
blink-security-hub,1.0,1.0,1.0,377.0
echodot,0.9747222538223749,0.14581358609794629,0.25268493157825533,6330.0
echoplus,0.1837208798606148,0.2968664316490403,0.2269587645814029,5106.0
echospot,0.704758355831683,1.0,0.8267985908923364,5360.0
firetv,0.18454063834304393,0.17148495313270842,0.17771899671117805,2027.0
google-home-mini,0.9889630078835658,0.9967701863354037,0.9928069475974665,1610.0
insteon-hub,1.0,1.0,1.0,1772.0
lightify-hub,1.0,1.0,1.0,791.0
magichome-strip,1.0,1.0,1.0,333.0
nest-tstat,0.9569117886351423,1.0,0.9777014169650027,1350.0
ring-doorbell,0.9982209612207648,1.0,0.9991095969494495,54079.0
roku-tv,1.0,1.0,1.0,1009.0
samsungtv-wired,1.0,1.0,1.0,3479.0
sengled-hub,1.0,1.0,1.0,496.0
smartthings-hub,1.0,1.0,1.0,3357.0
sousvide,1.0,0.9420289855072463,0.9701492537313433,69.0
t-philips-hub,0.9994281944138994,1.0,0.9997139609079907,13628.0
t-wemo-plug,0.9961436825222286,1.0,0.9980645933715154,4015.0
tplink-bulb,0.9991924086412276,1.0,0.9995960412037972,4949.0
tplink-plug,1.0,1.0,1.0,1696.0
wansview-cam-wired,0.9988327569928991,1.0,0.9994160262450216,82317.0
xiaomi-hub,1.0,1.0,1.0,258.0
yi-camera,1.0,0.9965307079231132,0.9982622380954116,27729.0
accuracy,0.9526655643547123,0.9526655643547123,0.9526655643547123,0.9526655643547123
macro avg,0.9186112269480287,0.9013593595929945,0.8960325481155216,229820.0
weighted avg,0.965675525283452,0.9526655643547123,0.9497937339850493,229820.0
