,precision,recall,f1-score,support
appletv,0.37462886249682026,1.0,0.5450453124532466,1377.0
blink-camera,1.0,1.0,1.0,9243.0
blink-security-hub,1.0,1.0,1.0,386.0
echodot,0.5502285542551687,0.6456558773424191,0.5737719962379291,2348.0
echoplus,0.2023205998780208,0.04649343392008941,0.07554723522471411,3579.0
echospot,0.7974382871973068,0.9993774691727524,0.8843837057166976,8353.0
firetv,1.0,0.13837254145777092,0.24276674991020983,2593.0
google-home-mini,1.0,1.0,1.0,2673.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,1.0,1.0,1.0,524.0
magichome-strip,1.0,1.0,1.0,152.0
nest-tstat,1.0,1.0,1.0,2685.0
ring-doorbell,1.0,1.0,1.0,72301.0
roku-tv,0.6910618174747494,1.0,0.8161560139745838,890.0
samsungtv-wired,1.0,0.870418006430868,0.9305537339091556,3732.0
sengled-hub,0.8,0.06341463414634146,0.11751412429378531,164.0
smartthings-hub,1.0,1.0,1.0,1685.0
sousvide,1.0,1.0,1.0,1427.0
t-philips-hub,1.0,1.0,1.0,2936.0
t-wemo-plug,1.0,1.0,1.0,4006.0
tplink-bulb,1.0,1.0,1.0,671.0
tplink-plug,1.0,1.0,1.0,558.0
wansview-cam-wired,0.9995703407117806,0.9996848623752121,0.9996275871906601,90754.0
xiaomi-hub,1.0,1.0,1.0,929.0
yi-camera,0.9989827951026597,0.9986131360904661,0.9987978160143467,28121.0
accuracy,0.9703089377168347,0.9703089377168347,0.9703089377168347,0.9703089377168347
macro avg,0.8965692502846603,0.8704811984374368,0.8473665709970131,242120.0
weighted avg,0.9717518376365568,0.9703089377168347,0.9648924170224017,242120.0
