,precision,recall,f1-score,support
appletv,0.9940282539470917,1.0,0.9969966485792213,1377.0
blink-camera,1.0,1.0,1.0,9243.0
blink-security-hub,1.0,1.0,1.0,386.0
echodot,0.5706857713979034,0.9805110732538328,0.7212702108392824,2348.0
echoplus,0.948644972333658,0.24249231628946635,0.38497956680357276,3579.0
echospot,0.8955830892899317,1.0,0.9448966296001945,8353.0
firetv,1.0,1.0,1.0,2593.0
google-home-mini,1.0,1.0,1.0,2673.0
insteon-hub,1.0,1.0,1.0,33.0
lightify-hub,1.0,1.0,1.0,524.0
magichome-strip,1.0,1.0,1.0,152.0
nest-tstat,1.0,1.0,1.0,2685.0
ring-doorbell,1.0,1.0,1.0,72301.0
roku-tv,1.0,0.9929887640449441,0.9964685908319187,890.0
samsungtv-wired,1.0,0.9994426580921758,0.9997208428398874,3732.0
sengled-hub,1.0,1.0,1.0,164.0
smartthings-hub,1.0,1.0,1.0,1685.0
sousvide,1.0,1.0,1.0,1427.0
t-philips-hub,1.0,1.0,1.0,2936.0
t-wemo-plug,1.0,1.0,1.0,4006.0
tplink-bulb,1.0,1.0,1.0,671.0
tplink-plug,1.0,1.0,1.0,558.0
wansview-cam-wired,0.9985867960543274,0.9999942702250039,0.9992900221326677,90754.0
xiaomi-hub,1.0,1.0,1.0,929.0
yi-camera,0.9999814570481047,0.9954325948579352,0.9977016788998526,28121.0
accuracy,0.988046588468528,0.988046588468528,0.988046588468528,0.988046588468528
macro avg,0.9763004136028408,0.9684344670705345,0.9616529676210637,242120.0
weighted avg,0.9909093740315239,0.988046588468528,0.9857373247524963,242120.0
